"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Guo L 2012","2012","Motor function scales",2,0,37,0,37,29.03,1.81,22.11,5.39,0,0.330426151023171,1.703204,1.167316,2.239093,0.109181441279987,1.883615,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Guo Z 2015","2015","Motor function scales",2,0,40,0,40,26.33,2.96,21.51,2.72,0,0.26179878747001,1.679313,1.166197,2.192429,0.0685386051207676,1.903797,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Hou Zhi 2014","2014","Motor function scales",2,0,58,0,58,25.54,8.44,20.9,9.39,0,0.188870801184347,0.516307,0.146127,0.886487,0.0356721795400172,2.018078,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Hu 2007","2007","Motor function scales",2,0,178,0,174,44,27,32,24,0,0.108075675045265,0.468455,0.256631,0.680279,0.0116803515364896,2.110562,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Huang 2003","2003","Motor function scales",2,0,25,0,25,72.12,22.34,49.12,17.69,0,0.306109599679669,1.123534,0.52357,1.723498,0.0937030870160474,1.824682,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Huang 2014","2014","Motor function scales",2,0,17,0,6,14.86,0.43,14.48,0.39,0,0.495340545331052,0.870358,-0.100492,1.841208,0.245362255848864,1.459221,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Huang 2014","2014","Motor function scales",2,0,17,0,6,14.76,0.56,14.48,0.39,0,0.482114488245101,0.514502,-0.430425,1.459429,0.232434379775836,1.484567,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Huang 2014","2014","Motor function scales",2,0,17,0,6,14.82,0.39,14.48,0.39,0,0.493976408752328,0.840284,-0.127892,1.80846,0.244012692403847,1.461826,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Li 1999","1999","Motor function scales",2,0,30,0,31,70.4,28.4,41.3,28.6,0,0.272935919047948,1.007952,0.473007,1.542896,0.0744940159065481,1.88446,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Li Yuanzheng 2014","2014","Motor function scales",2,0,60,0,62,70.4,28.4,41.2,28.5,0,0.192875841295043,1.019902,0.641873,1.397932,0.0372010901552705,2.012459,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Lu 2004","2004","Motor function scales",2,0,21,0,21,82.81,22.66,57.05,28.77,0,0.328255787654277,0.975986,0.332616,1.619355,0.10775186212853,1.783309,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Meng Fanda 2021","2021","Motor function scales",2,0,20,0,20,85.28,12.14,67.25,12.13,0,0.359729483764062,1.456266,0.751209,2.161323,0.129405301489158,1.723091,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Ni 1997","1997","Motor function scales",2,0,34,0,34,26.12,6.26,17.12,5.7,0,0.275797078075104,1.486221,0.945669,2.026773,0.0760640282747647,1.879428,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pan 2004","2004","Motor function scales",2,0,48,0,48,25.62,7.33,16.66,8.76,0,0.219645841694797,1.100488,0.66999,1.530986,0.0482442957738159,1.972779,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Qin 2013","2013","Motor function scales",2,0,20,0,20,26.95,2.63,21.85,2.58,0,0.388651964223098,1.918789,1.157045,2.680533,0.151050349294472,1.666828,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Wang 2004a","2004","Motor function scales",2,0,66,0,32,68.15,20.12,58.69,19.13,0,0.218163530553047,0.473898,0.046306,0.901491,0.0475953260633702,1.975068,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Wang Dongya 2015","2015","Motor function scales",2,0,63,0,63,67.4,6.82,60.9,11.4,0,0.183531402158957,0.687781,0.328066,1.047495,0.0336837755784327,2.025434,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Wu 2006","2006","Motor function scales",2,0,48,0,48,71.48,23.28,59.6,26.89,0,0.207024727280831,0.46859,0.062829,0.874351,0.0428592377057025,1.991931,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Wu 2020","2020","Motor function scales",2,0,30,0,31,28.37,2.51,27.87,1.73,0,0.277756722174662,0.229689,-0.274039,0.733418,0.0771487967132123,1.911983,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Wu Jing 2015","2015","Motor function scales",2,0,46,0,46,84.63,15.95,62.96,13.92,0,0.234901833580235,1.435518,0.975119,1.895917,0.0551788714193563,1.948653,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Xu 2003a","2003","Motor function scales",2,0,94,0,92,23,11,18,12,0,0.148399143400263,0.432803,0.141947,0.72366,0.0220223057619318,2.069676,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Xu 2003b","2003","Motor function scales",2,0,92,0,88,21,16,18,12,0,0.149529697313003,0.210576,-0.082497,0.503648,0.0223591303785183,2.068371,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Xu 2015","2015","Motor function scales",2,0,20,0,20,33.4,3.8,21.4,3.5,0,0.493693640832015,3.219636,2.252014,4.187257,0.24373341099797,1.462367,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Xu 2022","2022","Motor function scales",2,0,82,0,82,71.88,9.63,43.32,7.24,0,0.243255384160812,3.336872,2.8601,3.813644,0.0591731819232244,1.935022,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Xue 2006","2006","Motor function scales",2,0,78,0,72,72,28,43,28,0,0.174196299587969,1.030457,0.689038,1.371875,0.0303443507901416,2.037909,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Yan 2015","2015","Motor function scales",2,0,30,0,30,27,7,22,8,0,0,0.656551,0.136103,1.176999,0,1.897348,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Yang Aiguo 2015","2015","Motor function scales",2,0,48,0,48,9.77,3.45,7.88,2.95,0,0.208613963814842,0.58412,0.175244,0.992996,0.0435197858985403,1.989562,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Ye Dayong 2010","2010","Motor function scales",2,0,30,0,30,29.56,2.23,25.16,2.03,0,0.321966584198474,2.036657,1.405614,2.6677,0.103662481340433,1.795157,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Yin 2003a","2003","Motor function scales",2,0,30,0,14,4.19,4.84,2.43,5.1,0,0.32603834297397,0.351159,-0.287865,0.990182,0.106301001089212,1.787494,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Yin 2003a","2003","Motor function scales",2,0,30,0,15,3.68,4.94,2.43,5.1,0,0.317390569713783,0.245975,-0.376099,0.868049,0.100736773743239,1.803731,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Zang 2013","2013","Motor function scales",2,0,48,0,47,89.17,13.91,79.72,26.33,0,0.207857377936519,0.446517,0.039124,0.85391,0.0432046895626449,1.990691,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Zhang 1998","1998","Motor function scales",2,0,29,0,27,64.94,20.67,43.49,14.57,0,0.291188847008311,1.175497,0.604777,1.746216,0.0847909446220293,1.851938,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Zhang 2004","2004","Motor function scales",2,0,439,0,463,92,33,67,31,0,0.0691174090543481,0.780868,0.645401,0.916336,0.004777216234386,2.138763,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Zhang Jianhong 2013","2013","Motor function scales",2,0,84,0,82,31.3,7.1,18.5,7.5,0,0.183024848336621,1.745322,1.3866,2.104044,0.0334980951086432,2.026124,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Zhao 2002","2002","Motor function scales",2,0,100,0,80,52.4,4.21,38.1,1.89,0,0.269856585392777,4.209464,3.680555,4.738373,0.0728225766798493,1.889847,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Zheng 2014","2014","Motor function scales",2,0,30,0,30,69.35,29.34,58.33,27.45,0,0.260718094388579,0.382844,-0.128154,0.893842,0.0679739247416117,1.905651,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Zhu 2001","2001","Motor function scales",2,0,72,0,53,12.82,5.31,8.2,5,0,0.189738552311936,0.886236,0.514355,1.258117,0.0360007182334291,2.016868,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Zhu 2006","2006","Motor function scales",2,0,35,0,35,22.84,10.53,19.36,10.87,0,0.24067746970894,0.321593,-0.150126,0.793312,0.0579256444254978,1.939258,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Zhu 2007","2007","Motor function scales",2,0,12,0,10,7.5,4,6.5,4.25,0,0.429938311562547,0.23382,-0.608843,1.076484,0.184846951749254,1.58597,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Aravind 2022","2022","Balance (Berg Balance Scale)",3,0,7,0,13,41,15.615,43,18.272,0,0,-2,-17.246782,13.246782,0,3.251749,"3::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Brouwer 2018","2018","Balance (Berg Balance Scale)",3,0,35,0,35,49.2,4.732864,50.4,4.732864,0,0,-1.2,-3.417446,1.017446,0,12.07561,"3::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Holmgren 2006","2006","Balance (Berg Balance Scale)",3,0,15,0,19,45.2,8.938543,45.5,7.572857,0,0.34542725627624,-0.3,-5.961829,5.361829,0.119319989378531,9.123004,"3::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Hoseinabadi 2013","2013","Balance (Berg Balance Scale)",3,0,12,0,12,47.33,4.11,32,4.08,0,0.701641445700035,15.33,12.053356,18.606644,0.492300718324035,11.291977,"3::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Knox 2018","2018","Balance (Berg Balance Scale)",3,0,45,0,22,49,7,46,10,0,0.214918014801338,3,-1.652322,7.652322,0.0461897530861481,10.067412,"3::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Knox 2018","2018","Balance (Berg Balance Scale)",3,0,40,0,21,50,9,46,10,0,0.222146349434128,4,-1.106037,9.106037,0.0493490005669096,9.64294,"3::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Meng Fanda 2021","2021","Balance (Berg Balance Scale)",3,0,20,0,20,42.59,3.03,33.72,2.05,0,0.506568693421934,8.87,7.266694,10.473306,0.256611841155205,12.423244,"3::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"SunRISe 2021","2021","Balance (Berg Balance Scale)",3,0,14,0,10,54.3,4.4,53,6.4,0,0.415717759947358,1.3,-3.28768,5.88768,0.17282125593565,10.127553,"3::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Wang 2015","2015","Balance (Berg Balance Scale)",3,0,25,0,26,36.6,6.7,31.1,12.1,0,0.285804462686665,5.5,0.158692,10.841308,0.0816841908916132,9.422391,"3::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Wu 2020","2020","Balance (Berg Balance Scale)",3,0,30,0,31,43.13,2.32,38.29,2.7,0,0.311585980127228,4.84,3.578029,6.101971,0.0970858230118455,12.57412,"3::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Bek 2016","2016","Gait velocity",4,0,28,0,26,-27,20.9,-25,18.8,0,0.374556675077305,-0.098956,-0.633109,0.435196,0.140292702844966,5.693466,"4::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Wade 1992","1992","Gait velocity",4,0,44,0,39,-42.4,26.3,-47.9,38.6,0,0.309583081607924,0.166876,-0.264959,0.598711,0.0958416844178585,6.816518,"4::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Aravind 2022","2022","Gait velocity",4,0,8,0,13,0.6,0.983,0.8,0.498,0,0,-0.268162,-1.153473,0.617149,0,3.109678,"4::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Batchelor 2012","2012","Gait velocity",4,0,57,0,75,38.1,17,37.1,22.1,0,0.175746355123759,0.049556,-0.294901,0.394012,0.0308867813392866,7.883758,"4::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Chen S 2021","2021","Gait velocity",4,0,59,0,62,0.75,0.32,0.58,0.31,0,0.185222150867971,0.536421,0.173392,0.89945,0.0343072451721575,7.651693,"4::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Green 2002","2002","Gait velocity",4,0,78,0,77,25.5,12.6,24.9,13.8,0,0.160668253207522,0.045198,-0.269706,0.360102,0.0258142875887563,8.255043,"4::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Hui-Chan 2009","2009","Gait velocity",4,0,25,0,29,60.6,29.7,60.9,24.8,0,0.272917462157349,-0.010881,-0.545789,0.524027,0.0744839411504082,5.685809,"4::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Knox 2018","2018","Gait velocity",4,0,40,0,21,0.77,0.29,0.64,0.33,0,0.222121047617869,0.421965,-0.111848,0.955779,0.0493377597948595,5.696908,"4::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Knox 2018","2018","Gait velocity",4,0,45,0,22,0.75,0.36,0.64,0.33,0,0.214638934776589,0.310124,-0.202621,0.822868,0.0460698723220289,5.914424,"4::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Lee 2015","2015","Gait velocity",4,0,14,0,12,0.88,0.15,0.84,0.14,0,0.395434423710049,0.266229,-0.508808,1.041266,0.156368383454899,3.731743,"4::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Signal 2014","2014","Gait velocity",4,0,5,0,5,0.9,0.53,0.82,0.44,0,0.633889408670239,0.148349,-1.094052,1.390749,0.401815782424305,1.838154,"4::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Teixeira-Salmela 1999","1999","Gait velocity",4,0,6,0,7,1.03,0.4,0.78,0.37,0,0.574258642227507,0.605735,-0.519791,1.731261,0.32977298817298,2.159836,"4::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Wang 2015","2015","Gait velocity",4,0,25,0,26,51,30,46,31.7,0,0.280591519065038,0.159431,-0.390518,0.70938,0.0787316005712257,5.53545,"4::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Yang 2006","2006","Gait velocity",4,0,24,0,24,92.5,13.5,77.7,15.4,0,0.307898050193243,1.005261,0.401792,1.60873,0.0948012093128006,5.032025,"4::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Brouwer 2018","2018","Gait velocity",4,0,35,0,35,-18.4,21.297887,-20.4,14.198591,0,0.301925091606011,0.109276,-0.359616,0.578167,0.0911587609412979,6.390808,"4::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Qin 2013","2013","Gait velocity",4,0,20,0,20,-33.58,5.86,-32.85,3.87,0,1.57602547438499,-0.144088,-0.764774,0.476599,2.48385629591044,4.880478,"4::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"ReTrain 2018","2018","Gait velocity",4,0,21,0,19,-20.76,19.64,-16.37,9.69,0,0.417672349689977,-0.273507,-0.89728,0.350267,0.174450191695546,4.853835,"4::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Wu 2020","2020","Gait velocity",4,0,30,0,31,-19.5,2.73,-23.97,3.35,0,1.33715880662087,1.441671,0.874282,2.009059,1.78799367412375,5.365999,"4::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"SunRISe 2021","2021","Gait velocity",4,0,14,0,10,285,143,303,129,0,0,-0.126445,-0.93889,0.685999,0,3.504375,"4::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Torres-Arreola 2009","2009","Length of stay",5,0,59,0,51,7.1,5.9,6.3,3.1,0,0.882287579278446,0.8,-0.929252,2.529252,0.77843137254902,100,"5::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ACTIV 2021","2021","Adverse events",6,6,47,1,48,0,0,0,0,0,0.403755217985094,6.12766,0.76672,48.972506,0.163018276050191,28.612023,"6::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
