dataset,analysis_id,measure,k,estimate,se,pval,ci_lb,ci_ub,tau2,I2,significant,direction_fragile,direction_fragility_index,sig_fragile,sig_fragility_index,sig_fragility_type,clinical_fragile,clinical_fragility_index,max_effect_change,mean_effect_change,max_change_study_idx,ci_width,ci_width_change,composite_fragility,fragility_quotient,fragility_class,DFI_rate,SFI_rate,CFI_rate,MAFI_core,het_penalty,k_penalty,MAFI,MAFI_class
CD000219_pub5_data,2,OR,11,0.61468961745144,0.132047053570321,3.2385470620463e-06,0.355882148188981,0.8734970867139,0.0615645008991261,35.4970525897517,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.105322247334422,0.026770768858076,4,0.517614938524919,0.044333597633173,0,0,Robust,0,0,0,0.0157983371001633,0.0709941051795034,0.135,0.221792442279667,Low Fragility
CD000219_pub5_data,3,OR,14,-0.24432973093191,0.094956452222339,0.0100800411781677,-0.430440957387393,-0.0582185044764273,0.047857387275028,42.4921116248766,TRUE,FALSE,0,FALSE,0,loss,TRUE,2,0.0809484312339854,0.0236202312598471,6,0.372222452910965,0.025201410199393,1,0,Low Fragility,0,0,0.142857142857143,0.0407136932565264,0.0849842232497532,0.09,0.21569791650628,Low Fragility
CD000219_pub5_data,4,OR,7,-0.741655129157561,0.373924639961494,0.0473188874540449,-1.4745339564142,-0.00877630190092582,0,0,TRUE,FALSE,0,TRUE,4,loss,FALSE,0,0.241838557609112,0.112852319333866,3,1.46575765451327,0.152143546226605,1,0.571428571428571,Low Fragility,0,0.571428571428571,0,0.236275783641367,0,0.195,0.431275783641367,Moderate Fragility
CD000219_pub5_data,5,OR,6,-0.435430088842618,0.284767826623076,0.126246962544705,-0.993564772979594,0.122704595294358,0.309201525917672,69.936543906136,FALSE,FALSE,0,TRUE,1,gain,FALSE,0,0.189653056751907,0.128301938463035,4,1.11626936827395,0.166428555316325,1,0.166666666666667,Low Fragility,0,0.166666666666667,0,0.0867812918461194,0.139873087812272,0.21,0.436654379658391,Moderate Fragility
CD000219_pub5_data,6,OR,6,-0.107287777800948,0.118794327323842,0.366452182079786,-0.340120380923341,0.125544825321445,0.0047988304060429,4.69009933276955,FALSE,FALSE,0,FALSE,0,gain,TRUE,1,0.137399621832032,0.0488907558367343,2,0.465665206244786,0.0702212424376256,1,0,Low Fragility,0,0,0.166666666666667,0.0539432766081381,0.0093801986655391,0.21,0.273323475273677,Low Fragility
CD000478_pub5_data,1,OR,32,-0.851654814332434,0.13569744787161,3.47104148659464e-10,-1.11761692495479,-0.585692703710078,3.10127064718006e-06,0.000513682819801124,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0514011609578212,0.0166776248438796,5,0.531924221244712,0.00867100032150097,0,0,Robust,0,0,0,0.00771017414367318,1.02736563960225e-06,0,0.00771120150931278,Robust
CD000478_pub5_data,2,OR,6,0.469376506878793,0.388274377513827,0.226709567028285,-0.291627289168017,1.2303803029256,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.282825566557641,0.0821266678910542,6,1.52200759209362,0.281350227345085,0,0,Robust,0,0,0,0.0424238349836461,0,0.21,0.252423834983646,Low Fragility
CD000547_pub3_data,1,OR,28,0.0655894329313119,0.382041719290831,0.863688059333758,-0.683198577470479,0.814377443333103,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0237626737608467,0.00542184363787412,25,1.49757602080358,0.0274809137613607,0,0,Robust,0,0,0,0.003564401064127,0,0,0.003564401064127,Robust
CD000547_pub3_data,3,OR,24,-0.00720866156329724,0.41360625297699,0.986094531826128,-0.817862021178761,0.803444698052166,0,0,FALSE,TRUE,4,FALSE,0,gain,FALSE,0,0.0297090487544021,0.00797800073943128,24,1.62130671923093,0.0348711398481871,1,0.166666666666667,Low Fragility,0.166666666666667,0,0,0.071123023979827,0,0,0.071123023979827,Robust
CD000547_pub3_data,5,OR,25,-0.430563744150343,0.192996057975165,0.0256847197122459,-0.808829066939871,-0.0522984213608142,0,0,TRUE,FALSE,0,TRUE,2,loss,FALSE,0,0.086142275313825,0.0130059504556368,24,0.756530645579057,0.0167033637648435,1,0.08,Low Fragility,0,0.08,0,0.0409213412970737,0,0,0.0409213412970737,Robust
CD000547_pub3_data,7,OR,63,0.381512123627162,0.152926902622521,0.0126051165419657,0.0817809022197572,0.681243345034567,0.312523287361476,25.6545204724534,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0577633237771479,0.0139859267141254,1,0.59946244281481,0.00575912893762773,0,0,Robust,0,0,0,0.00866449856657219,0.0513090409449068,0,0.059973539511479,Robust
CD000547_pub3_data,8,OR,57,0.878604590001893,0.162154779727774,6.01656004482998e-08,0.56078706181443,1.19642211818936,0.877285037696394,74.0327465458707,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0591285244505766,0.0194074470858606,2,0.635635056374925,0.00807347573258956,0,0,Robust,0,0,0,0.00886927866758649,0.148065493091741,0,0.156934771759328,Low Fragility
CD000547_pub3_data,6,OR,17,-0.749172512053013,0.218024020398274,0.000589951549369436,-1.17649173979826,-0.321853284307771,0.0697506561227504,8.85450333532254,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.122307933780773,0.0512673499272915,7,0.854638455490484,0.0778438572895593,0,0,Robust,0,0,0,0.018346190067116,0.0177090066706451,0.045,0.081055196737761,Robust
CD000547_pub3_data,9,OR,4,1.5064425538246,0.799503010536009,0.0595347174546612,-0.0605545523573214,3.07343966000653,1.91071390882548,85.1873975297758,FALSE,FALSE,0,TRUE,1,gain,FALSE,0,0.719120846006521,0.4357589476963,3,3.13399421236385,0.663862054070695,1,0.25,Low Fragility,0,0.25,0,0.195368126900978,0.170374795059552,0.24,0.60574292196053,High Fragility
CD000547_pub3_data,10,OR,43,0.596089381697997,0.26049857351126,0.022122179816156,0.0855215595918681,1.10665720380413,2.01518713932549,82.3006790276372,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.108409432794527,0.0367487432495169,25,1.02113564421226,0.0246379263972739,0,0,Robust,0,0,0,0.0162614149191791,0.164601358055274,0,0.180862772974453,Low Fragility
CD000547_pub3_data,11,OR,4,0.00502055638585296,1.00612921319296,0.996018595076658,-1.96695646526597,1.97699757803768,0,0,FALSE,TRUE,1,FALSE,0,gain,FALSE,0,0.014539606651931,0.00726258642422263,3,3.94395404330365,0.610133498693556,1,0.25,Low Fragility,0.25,0,0,0.10218094099779,0,0.24,0.34218094099779,Moderate Fragility
CD000547_pub3_data,13,OR,4,0.0200018946120046,1.00776876636348,0.984164864314741,-1.95518859220477,1.99519238142878,0,0,FALSE,TRUE,1,FALSE,0,gain,FALSE,0,0.0361391281118711,0.0213791856058379,3,3.95038097363355,0.611130400826896,1,0.25,Low Fragility,0.25,0,0,0.105420869216781,0,0.24,0.345420869216781,Moderate Fragility
CD000547_pub3_data,4,OR,9,1.17189002005687,0.788376644103824,0.137157598990512,-0.373299808639181,2.71707984875291,3.71734721540546,77.9264806815082,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.496638568816042,0.20667707750876,9,3.09037965739209,0.208278552901427,0,0,Robust,0,0,0,0.0744957853224063,0.155852961363016,0.165,0.395348746685423,Moderate Fragility
CD000547_pub3_data,2,OR,4,0.0299441052219701,1.00843875463851,0.976311472902944,-1.94655953448393,2.00644774492787,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0299441052219701,0.0149822775450775,2,3.95300727941181,0.611534387160283,0,0,Robust,0,0,0,0.00449161578329552,0,0.24,0.244491615783296,Low Fragility
CD001155_pub3_data,1,OR,182,-0.316167229164469,0.0677867021407784,3.0989789563114e-06,-0.449026723991138,-0.183307734337799,0.118685331740648,25.9577814423594,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0290527517658304,0.00282240268122447,178,0.26571898965334,0.00101961356094025,0,0,Robust,0,0,0,0.00435791276487456,0.0519155628847188,0,0.0562734756495934,Robust
CD001155_pub3_data,2,OR,494,-0.0906954561924885,0.0275111322520804,0.000978341826348946,-0.144616284580484,-0.0367746278044926,0.0372074862934071,17.9147476305551,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0102990509084857,0.000671020974694869,427,0.107841656775992,0.000244873626518169,0,0,Robust,0,0,0,0.00154485763627286,0.0358294952611102,0,0.0373743528973831,Robust
CD001155_pub3_data,4,OR,78,-0.258903149160523,0.0762630098473674,0.000686607178104862,-0.408375901813986,-0.109430396507059,0.0911137354113809,34.4008325505228,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.022265881434801,0.0055943749390341,26,0.298945505306927,0.00194339060392801,0,0,Robust,0,0,0,0.00333988221522015,0.0688016651010456,0,0.0721415473162658,Robust
CD001155_pub3_data,5,OR,47,-0.631573641776405,0.040721070358971,2.98034652452942e-54,-0.71138547309191,-0.551761810460901,0,0,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0281604365120054,0.00562391286216237,43,0.159623662631009,0.005872641712012,0,0,Robust,0,0,0,0.00422406547680081,0,0,0.00422406547680081,Robust
CD001155_pub3_data,6,OR,40,-0.0175221304564189,0.0563990847361898,0.756043056329928,-0.128062305300374,0.0930180443875357,0,0,FALSE,TRUE,2,FALSE,0,gain,FALSE,0,0.0326305306910384,0.00522660084499847,24,0.221080349687909,0.00351096085521756,1,0.05,Low Fragility,0.05,0,0,0.0248945796036558,0,0,0.0248945796036558,Robust
CD001155_pub3_data,7,OR,21,-0.0438222166077177,0.0676872488030828,0.517358836277856,-0.176486786474362,0.0888423532589264,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0392113348019261,0.00979211800595728,9,0.265329139733288,0.00775527665095422,0,0,Robust,0,0,0,0.00588170022028892,0,0,0.00588170022028892,Robust
CD001155_pub3_data,8,OR,21,0.0204779795322341,0.0422136777776907,0.627603321061507,-0.0622593085670185,0.103215267631487,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.00920549306340051,0.00314775594915597,13,0.165474576198505,0.00537676634955401,0,0,Robust,0,0,0,0.00138082395951008,0,0,0.00138082395951008,Robust
CD001155_pub3_data,9,OR,10,-0.00941616274101494,0.634251874383527,0.988154966190016,-1.25252699365975,1.23369466817772,0,0,FALSE,TRUE,2,FALSE,0,gain,FALSE,0,0.0776127209001905,0.0278011577709964,8,2.48622166183747,0.134486602231285,1,0.2,Low Fragility,0.2,0,0,0.0916419081350286,0,0.15,0.241641908135029,Low Fragility
CD001321_pub7_data,1,OR,103,-0.448045051901525,0.0609011866895935,1.88204524390523e-13,-0.567409184428879,-0.328680919374172,0.169125802529617,55.7941426957091,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0215461364703172,0.00551340858499318,63,0.238728265054707,0.00192992841770227,0,0,Robust,0,0,0,0.00323192047054758,0.111588285391418,0,0.114820205861966,Robust
CD001321_pub7_data,2,OR,30,-0.427314404102553,0.114013924101144,0.0001783112314092,-0.650777589076879,-0.203851219128228,0.174589204440971,60.517428532158,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0422526347141212,0.0176755526333181,24,0.44692636994865,0.0102473217783882,0,0,Robust,0,0,0,0.00633789520711818,0.121034857064316,0,0.127372752271434,Robust
CD001321_pub7_data,3,OR,8,-0.0353187757382847,0.159947882201535,0.825237047632288,-0.348810864256747,0.278173312780178,0.0242575237538071,11.7843001811934,FALSE,TRUE,2,FALSE,0,gain,FALSE,0,0.137247380045204,0.0467055439951077,8,0.626984177036926,0.0473764682040734,1,0.25,Low Fragility,0.25,0,0,0.120587107006781,0.0235686003623868,0.18,0.324155707369167,Moderate Fragility
CD001321_pub7_data,4,OR,4,0.0940408879739941,0.130756134118162,0.472012628362718,-0.162236425655292,0.350318201603281,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0393085434842897,0.0118277764634744,2,0.512554627258573,0.223706809876443,0,0,Robust,0,0,0,0.00589628152264346,0,0.24,0.245896281522643,Low Fragility
CD001321_pub7_data,5,OR,10,0.334279996250128,0.278500091872149,0.230027957513334,-0.211570153510381,0.880130146010636,0.0237851854227785,2.75597884814605,FALSE,FALSE,0,FALSE,0,gain,TRUE,1,0.281806313224405,0.0956416301502541,3,1.09170029952102,0.101256523412489,1,0,Low Fragility,0,0,0.1,0.0622709469836608,0.0055119576962921,0.15,0.217782904679953,Low Fragility
CD001396_pub4_data,1,OR,49,-0.331325519568692,0.196976934285109,0.0925586848030509,-0.717393216552619,0.0547421774152342,0,0,FALSE,FALSE,0,TRUE,1,gain,FALSE,0,0.0862872295136398,0.00698000487364435,49,0.772135393967853,0.00891125715926524,1,0.0204081632653061,Low Fragility,0,0.0204081632653061,0,0.0200859415699031,0,0,0.0200859415699031,Robust
CD001396_pub4_data,2,OR,56,0.979288140663235,0.072150328216362,5.79932887853545e-42,0.837876095886421,1.12070018544005,0.0305560308319271,11.2069663923918,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0356942399234363,0.0100646991961067,45,0.282824089553627,0.00444109739178376,0,0,Robust,0,0,0,0.00535413598851545,0.0224139327847836,0,0.0277680687732991,Robust
CD001396_pub4_data,3,OR,29,0.68875811379792,0.1426324052457,1.37286948643139e-06,0.409203736488027,0.968312491107812,0,0,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0677336999179974,0.0189387888314045,8,0.559108754619786,0.0101209510316152,0,0,Robust,0,0,0,0.0101600549876996,0,0,0.0101600549876996,Robust
CD001396_pub4_data,4,OR,23,0.840377136664556,0.198227283394614,2.24055605651999e-05,0.451858800457898,1.22889547287121,4.80493630124442e-06,0.000518840443825783,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0647470610641659,0.0284491511885721,10,0.777036672413316,0.0177967831520692,0,0,Robust,0,0,0,0.00971205915962488,1.03768088765157e-06,0,0.00971309684051254,Robust
CD001396_pub4_data,5,OR,14,0.417545881113574,0.189118531992208,0.0272545357561464,0.0468803695997604,0.788211392627387,0,0,TRUE,FALSE,0,TRUE,3,loss,FALSE,0,0.140882613825402,0.0387629778990087,2,0.741331023027626,0.0438080769501732,1,0.214285714285714,Low Fragility,0,0.214285714285714,0,0.0961323920738103,0,0.09,0.18613239207381,Low Fragility
CD001396_pub4_data,6,OR,21,0.673085409578839,0.187605199316691,0.000333510768635759,0.305385975605666,1.04078484355201,0,0,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0489087406630278,0.0186086430960002,20,0.735398867946344,0.0183909746714937,0,0,Robust,0,0,0,0.00733631109945417,0,0,0.00733631109945417,Robust
CD001396_pub4_data,7,OR,8,1.6825667888851,0.456254338789898,0.000226216838259125,0.788324717066765,2.57680886070344,0,0,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.208192321749564,0.0826218303137345,8,1.78848414363667,0.125359010542435,0,0,Robust,0,0,0,0.0312288482624346,0,0.18,0.211228848262435,Low Fragility
CD001396_pub4_data,10,OR,16,0.994250136462323,0.221474867602563,7.14833330216055e-06,0.560167372480523,1.42833290044412,0,0,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.064052112406192,0.0247351252400772,15,0.8681655279636,0.0291579085813235,0,0,Robust,0,0,0,0.0096078168609288,0,0.06,0.0696078168609288,Robust
CD001396_pub4_data,11,OR,13,1.18664941685441,0.213459509120878,2.71120841618089e-08,0.76827646681989,1.60502236688893,0,0,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.104391001164585,0.0373499397360149,11,0.836745900069041,0.0354726291501497,0,0,Robust,0,0,0,0.0156586501746878,0,0.105,0.120658650174688,Robust
CD001396_pub4_data,12,OR,19,0.721877632800247,0.205956613571127,0.000456609762856718,0.318210087823004,1.12554517777749,0,0,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0808176208836147,0.0252414356514779,10,0.807335089954486,0.0242558321787185,0,0,Robust,0,0,0,0.0121226431325422,0,0.015,0.0271226431325422,Robust
CD001396_pub4_data,13,OR,10,0.872398756747809,0.401795154758924,0.0299120865338191,0.0848947242576213,1.659902789238,0,0,TRUE,FALSE,0,TRUE,3,loss,FALSE,0,0.170350302528138,0.072262690084264,2,1.57500806498037,0.0865228405916106,1,0.3,Low Fragility,0,0.3,0,0.130552545379221,0,0.15,0.280552545379221,Low Fragility
CD001396_pub4_data,14,OR,26,0.234223902239026,0.13735595926023,0.0881509942860767,-0.0349888309729762,0.503436635451027,0.0326236303887714,6.74410670189875,FALSE,FALSE,0,TRUE,1,gain,TRUE,5,0.0943234028421064,0.0200621866036238,25,0.538425466424003,0.0143027516916222,2,0.0384615384615385,Moderate Fragility,0,0.0384615384615385,0.192307692307692,0.0660715873493929,0.0134882134037975,0,0.0795598007531904,Robust
CD001396_pub4_data,15,OR,8,-0.333554005017934,0.710027442867008,0.63851490894703,-1.72518222107234,1.05807421103647,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0503116218990614,0.0374972266679096,8,2.78325643210881,0.192169986590808,0,0,Robust,0,0,0,0.00754674328485921,0,0.18,0.187546743284859,Low Fragility
CD001396_pub4_data,16,OR,7,-0.19972890160598,0.760514202809434,0.792840785445438,-1.69030934884366,1.2908515456317,0,0,FALSE,FALSE,0,FALSE,0,gain,TRUE,3,0.0835240230259845,0.0423837146669771,6,2.98116089447536,0.238866121816175,1,0,Low Fragility,0,0,0.428571428571429,0.0982428891681834,0,0.195,0.293242889168183,Low Fragility
CD001396_pub4_data,17,OR,3,-0.448234716936244,1.16116637587981,0.699481045165008,-2.72407899371958,1.82760955984709,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.23506016718069,0.156299342942194,3,4.55168855356666,1.02298128197769,0,0,Robust,0,0,0,0.0352590250771035,0,0.255,0.290259025077104,Low Fragility
CD001396_pub4_data,18,OR,7,-0.179512118301563,0.762459542276284,0.813868623516787,-1.67390536083198,1.31488112422885,0,0,FALSE,FALSE,0,FALSE,0,gain,TRUE,1,0.0759719092691249,0.0348333776497707,2,2.98878648506082,0.239478000213295,1,0,Low Fragility,0,0,0.142857142857143,0.0399672149617973,0,0.195,0.234967214961797,Low Fragility
CD001396_pub4_data,19,OR,30,0.849725194880363,0.076291949126595,8.21141938297081e-29,0.700195722281875,0.999254667478851,0.00459883206961076,2.62281030583522,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0303541762602027,0.0145489287399397,21,0.299058945196977,0.0090548037531374,0,0,Robust,0,0,0,0.00455312643903041,0.00524562061167044,0,0.00979874705070085,Robust
CD001396_pub4_data,20,OR,18,-0.0448480949907228,0.118315859206267,0.704647793947959,-0.276742917834918,0.187046727853472,0,0,FALSE,TRUE,1,FALSE,0,gain,FALSE,0,0.0605304187854667,0.0134360237618594,4,0.463789645688391,0.0140301950067224,1,0.0555555555555556,Low Fragility,0.0555555555555556,0,0,0.0313017850400422,0,0.03,0.0613017850400422,Robust
CD001431_pub6_data,1,OR,437,0.0878065725772917,0.0579713011269531,0.129859570999153,-0.0258150897684627,0.201428234923046,0.562929254600842,70.1262018089139,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0132033594435983,0.00150679291601788,337,0.227243324691509,0.00041589989084703,0,0,Robust,0,0,0,0.00198050391653975,0.140252403617828,0,0.142232907534368,Robust
CD001431_pub6_data,2,OR,377,0.201016606357917,0.0593553006432748,0.000707473407029242,0.0846823548055515,0.317350857910283,0.545088485292552,83.2619278731533,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0151933295692528,0.00171401973271773,286,0.232668503104731,0.000518056613915991,0,0,Robust,0,0,0,0.00227899943538792,0.166523855746307,0,0.168802855181695,Low Fragility
CD001431_pub6_data,3,OR,353,0.194400662129147,0.0768480709749012,0.0114168147040072,0.043781210736963,0.345020113521331,0.730806541283224,70.9379172041608,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.022732598361492,0.0020086952028816,298,0.301238902784368,0.000629438581901481,0,0,Robust,0,0,0,0.0034098897542238,0.141875834408322,0,0.145285724162545,Robust
CD001431_pub6_data,4,OR,136,0.309054893699669,0.092362513828805,0.000819546368152577,0.128027693073629,0.49008209432571,0.535164145202666,76.6777719956402,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0299877586796627,0.00493083374584517,4,0.362054401252081,0.00225838181635424,0,0,Robust,0,0,0,0.0044981638019494,0.15335554399128,0,0.15785370779323,Low Fragility
CD001431_pub6_data,5,OR,116,0.111183721662518,0.0661510895051837,0.0928106676738591,-0.0184700313057273,0.240837474630764,0.208821238574781,74.300370760395,FALSE,FALSE,0,TRUE,2,gain,FALSE,0,0.0265711841243085,0.00366778477403199,8,0.259307505936491,0.00217581339730823,1,0.0172413793103448,Low Fragility,0,0.0172413793103448,0,0.010020160377267,0.14860074152079,0,0.158620901898057,Low Fragility
CD001431_pub6_data,6,OR,60,0.276397250757166,0.192817312531842,0.151724428702745,-0.101517737401048,0.65431223891538,0,0,FALSE,FALSE,0,FALSE,0,gain,TRUE,3,0.0651259001864526,0.00634117281787579,57,0.755829976316428,0.00669224772376053,1,0,Low Fragility,0,0,0.05,0.0197688850279679,0,0,0.0197688850279679,Robust
CD001533_pub7_data,1,OR,43,-0.498206048195156,0.134982243891319,0.000223461434784411,-0.762766384774542,-0.23364571161577,0.359272423323503,57.0974304633461,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0764655791839866,0.0193897546196923,41,0.529120673158772,0.0133900047691365,0,0,Robust,0,0,0,0.011469836877598,0.114194860926692,0,0.12566469780429,Robust
CD001533_pub7_data,2,OR,47,-0.607553837007867,0.145776914110121,3.07694140424067e-05,-0.893271338441094,-0.321836335574641,0.486047872077986,59.8462812696673,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0499837766134388,0.0164764610932865,14,0.571435002866453,0.00837225630815591,0,0,Robust,0,0,0,0.00749756649201582,0.119692562539335,0,0.12719012903135,Robust
CD001533_pub7_data,3,OR,30,-0.292176775972899,0.145531941446566,0.0446808088161155,-0.57741413980836,-0.00693941213743826,0.191379526913515,38.9292893771777,TRUE,FALSE,0,TRUE,12,loss,TRUE,1,0.069912462917589,0.020253198789658,14,0.570474727670922,0.0142539240466206,2,0.4,Moderate Fragility,0,0.4,0.0333333333333333,0.157153536104305,0.0778585787543554,0,0.235012114858661,Low Fragility
CD001533_pub7_data,4,OR,27,-0.812618899218968,0.185669942623166,1.20497782605389e-05,-1.17652529977199,-0.448712498665945,0.493132802951836,65.6258914088846,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.070824112240131,0.0287237220489301,13,0.727812801106046,0.0162996764918868,0,0,Robust,0,0,0,0.0106236168360196,0.131251782817769,0,0.141875399653789,Robust
CD001533_pub7_data,5,OR,68,-0.143703666942665,0.0960920203254117,0.134789290668924,-0.332040565982162,0.0446332320968329,0.128885451752417,24.0907874199139,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0318004298894796,0.00850110606176998,49,0.376673798078995,0.00417866243514173,0,0,Robust,0,0,0,0.00477006448342194,0.0481815748398278,0,0.0529516393232497,Robust
CD001552_pub3_data,1,OR,10,-0.147931462470402,0.501146267260136,0.767851643071574,-1.13016009728695,0.834297172346148,1.59068138037703,80.1664806147217,FALSE,TRUE,2,FALSE,0,gain,TRUE,3,0.277606941407699,0.135898527547289,5,1.9644572696331,0.148233346890603,2,0.2,Moderate Fragility,0.2,0,0.3,0.181641041211155,0.160332961229443,0.15,0.491974002440598,Moderate Fragility
CD001552_pub3_data,2,OR,13,1.02928526887944,0.457247150527806,0.0243824994377681,0.133097321811375,1.9254732159475,1.14647351594731,55.0304332968964,TRUE,FALSE,0,TRUE,4,loss,FALSE,0,0.273084585863499,0.110227896316028,5,1.79237589413613,0.107534646634566,1,0.307692307692308,Low Fragility,0,0.307692307692308,0,0.148654995571833,0.110060866593793,0.105,0.363715862165625,Moderate Fragility
CD001552_pub3_data,3,OR,11,-0.0106209002518973,0.595469384355143,0.985769540368024,-1.17771944748422,1.15647764698042,0,0,FALSE,TRUE,1,FALSE,0,gain,FALSE,0,0.167232079416882,0.0296967782970772,11,2.33419709446464,0.114094453249075,1,0.0909090909090909,Low Fragility,0.0909090909090909,0,0,0.0614484482761687,0,0.135,0.196448448276169,Low Fragility
CD001552_pub3_data,4,OR,8,0.186982880685533,0.712928278868182,0.793109849533203,-1.21033086945623,1.5842966308273,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0740622388146234,0.0370834981113393,2,2.79462750028353,0.19295709182748,0,0,Robust,0,0,0,0.0111093358221935,0,0.18,0.191109335822194,Low Fragility
CD001552_pub3_data,5,OR,8,0.224725190491252,0.712152462308267,0.752338251482037,-1.17106798713447,1.62051836811697,0,0,FALSE,FALSE,0,FALSE,0,gain,TRUE,2,0.0685943197331129,0.0343534217193258,2,2.79158635525144,0.192747355352482,1,0,Low Fragility,0,0,0.25,0.0602891479599669,0,0.18,0.240289147959967,Low Fragility
CD001552_pub3_data,6,OR,8,-0.61088333958068,0.788608176051158,0.438555485668352,-2.15652696255477,0.934760283393411,1.27701613190406,25.789812388929,FALSE,TRUE,1,FALSE,0,gain,TRUE,1,0.836911480136805,0.179841888825984,8,3.09128724594818,0.280934957813533,2,0.125,Moderate Fragility,0.125,0,0.125,0.200536722020521,0.051579624777858,0.18,0.432116346798379,Moderate Fragility
CD001552_pub3_data,7,OR,5,0.763684355400742,0.849774267155284,0.368817354015059,-0.901842603212533,2.42921131401402,0,0,FALSE,FALSE,0,FALSE,0,gain,TRUE,1,0.692753117712519,0.259496453715058,3,3.33105391722655,0.397248991030953,1,0,Low Fragility,0,0,0.2,0.143912967656878,0,0.225,0.368912967656878,Moderate Fragility
CD001552_pub3_data,8,OR,4,0.667330022176765,0.298438932357687,0.0253472567266162,0.0824004631711135,1.25225958118242,0,0,TRUE,FALSE,0,TRUE,1,loss,FALSE,0,0.484404427485024,0.14454947141394,1,1.1698591180113,0.759047855854833,1,0.25,Low Fragility,0,0.25,0,0.160160664122754,0,0.24,0.400160664122754,Moderate Fragility
CD001552_pub3_data,9,OR,4,-0.405290568242966,0.791551512420166,0.608636691453883,-1.9567030244947,1.14612188800877,0.27685651948756,10.8485022034483,FALSE,TRUE,1,FALSE,0,gain,TRUE,1,0.741973093429429,0.401043127241896,1,3.10282491250347,0.695925053586192,2,0.25,Moderate Fragility,0.25,0,0.25,0.261295964014414,0.0216970044068966,0.24,0.522992968421311,High Fragility
CD001552_pub3_data,10,OR,6,-1.85150384965477,1.00845801866317,0.0663613337991171,-3.82804524615521,0.125037546845672,4.03067823955095,66.5914661199243,FALSE,FALSE,0,TRUE,2,gain,FALSE,0,0.569055079060189,0.37399879921113,3,3.95308279300088,0.360438668913194,1,0.333333333333333,Low Fragility,0,0.333333333333333,0,0.202024928525695,0.133182932239849,0.21,0.545207860765544,High Fragility
CD001703_pub4_data,1,OR,8,-0.0759010176939614,0.712559915645029,0.915170750542514,-1.47249278918512,1.32069075379719,0,0,FALSE,TRUE,2,FALSE,0,gain,TRUE,1,0.269577106066934,0.0775675226019197,2,2.79318354298231,0.19286279209935,2,0.25,Moderate Fragility,0.25,0,0.125,0.16543656591004,0,0.18,0.34543656591004,Moderate Fragility
CD001703_pub4_data,2,OR,16,-0.141586105290874,0.50308001166585,0.778374059533019,-1.12760480949793,0.844432598916181,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0616080812022177,0.0201585274051526,8,1.97203740841411,0.0646742086765387,0,0,Robust,0,0,0,0.00924121218033265,0,0.06,0.0692412121803326,Robust
CD001703_pub4_data,4,OR,6,-0.405456100076724,0.819492943591968,0.620766293956152,-2.01163275510169,1.20072055494825,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.113397336799687,0.084779559340332,2,3.21235331004994,0.306604410960974,0,0,Robust,0,0,0,0.0170096005199531,0,0.21,0.227009600519953,Low Fragility
