"dataset_name","analysis_key","k_total","k_valid","invalid_rows","nonint_ai","nonint_ci","nonint_n1","nonint_n2","double_zero","sparse_events"
"CD014792_pub2_data","10::overall",2,2,0,0,0,0,0,0,1
"CD014802_pub2_data","1::overall",2,2,0,0,0,0,0,0,0
"CD014802_pub2_data","4::overall",2,2,0,0,0,0,0,0,0
"CD014802_pub2_data","8::overall",2,2,0,0,0,0,0,0,0
"CD014802_pub2_data","9::overall",2,2,0,0,0,0,0,0,0
"CD014802_pub2_data","10::overall",2,2,0,0,0,0,0,0,0
"CD014802_pub2_data","12::overall",2,2,0,0,0,0,0,0,0
"CD014803_pub2_data","1::overall",10,10,0,0,0,0,0,5,6
"CD014803_pub2_data","2::overall",4,4,0,0,0,0,0,0,1
"CD014811_pub2_data","1::overall",8,8,0,0,0,0,0,8,8
"CD014811_pub2_data","2::overall",8,8,0,0,0,0,0,1,5
"CD014811_pub2_data","3::overall",7,7,0,0,0,0,0,7,7
"CD014811_pub2_data","4::overall",5,5,0,0,0,0,0,0,0
"CD014811_pub2_data","5::overall",5,5,0,0,0,0,0,0,0
"CD014820_pub2_data","1::overall",138,138,0,0,0,0,0,12,25
"CD014820_pub2_data","2::overall",128,128,0,0,0,0,0,17,51
"CD014820_pub2_data","3::overall",96,96,0,0,0,0,0,30,49
"CD014820_pub2_data","4::overall",61,61,0,0,0,0,0,48,55
"CD014820_pub2_data","5::overall",44,44,0,0,0,0,0,27,36
"CD014820_pub2_data","6::overall",59,59,0,0,0,0,0,46,53
"CD014820_pub2_data","7::overall",58,58,0,0,0,0,0,9,44
"CD014820_pub2_data","8::overall",45,45,0,0,0,0,0,9,41
"CD014820_pub2_data","9::overall",37,37,0,0,0,0,0,6,19
"CD014820_pub2_data","10::overall",21,21,0,0,0,0,0,9,15
"CD014833_pub2_data","1::overall",2,2,0,0,0,0,0,0,0
"CD014833_pub2_data","2::overall",2,2,0,0,0,0,0,1,1
"CD014833_pub2_data","3::overall",3,3,0,0,0,0,0,1,1
"CD014833_pub2_data","4::overall",4,4,0,0,0,0,0,4,4
"CD014833_pub2_data","5::overall",2,2,0,0,0,0,0,2,2
"CD014833_pub2_data","7::overall",3,3,0,0,0,0,0,0,0
"CD014833_pub2_data","8::overall",5,5,0,0,0,0,0,0,0
"CD014833_pub2_data","9::overall",4,4,0,0,0,0,0,0,0
"CD014844_pub2_data","1::overall",6,6,0,0,0,0,0,0,1
"CD014844_pub2_data","6::overall",3,3,0,0,0,0,0,0,1
"CD014844_pub2_data","7::overall",3,3,0,0,0,0,0,1,2
"CD014844_pub2_data","8::overall",3,3,0,0,0,0,0,0,1
"CD014844_pub2_data","9::1",2,2,0,0,0,0,0,0,1
"CD014844_pub2_data","10::1",5,5,0,0,0,0,0,0,0
"CD014844_pub2_data","11::2",5,5,0,0,0,0,0,0,1
"CD014844_pub2_data","12::1",4,4,0,0,0,0,0,0,0
"CD014844_pub2_data","12::2",2,2,0,0,0,0,0,0,1
"CD014845_pub2_data","1::overall",21,21,0,0,0,0,0,21,21
"CD014845_pub2_data","2::overall",20,20,0,0,0,0,0,20,20
"CD014845_pub2_data","3::overall",20,20,0,0,0,0,0,20,20
"CD014845_pub2_data","4::overall",19,19,0,0,0,0,0,19,19
"CD014845_pub2_data","5::overall",19,19,0,0,0,0,0,19,19
"CD014845_pub2_data","6::overall",19,19,0,0,0,0,0,19,19
"CD014845_pub2_data","7::overall",16,16,0,0,0,0,0,16,16
"CD014845_pub2_data","8::overall",10,10,0,0,0,0,0,10,10
"CD014845_pub2_data","9::overall",10,10,0,0,0,0,0,10,10
"CD014845_pub2_data","10::overall",10,10,0,0,0,0,0,10,10
"CD014845_pub2_data","11::overall",10,10,0,0,0,0,0,10,10
"CD014845_pub2_data","12::overall",10,10,0,0,0,0,0,10,10
"CD014852_pub2_data","1::overall",18,18,0,0,0,0,0,8,10
"CD014852_pub2_data","2::overall",19,19,0,0,0,0,0,17,17
"CD014852_pub2_data","3::overall",14,14,0,0,0,0,0,12,12
"CD014852_pub2_data","4::overall",12,12,0,0,0,0,0,8,8
"CD014852_pub2_data","5::overall",10,10,0,0,0,0,0,8,9
"CD014852_pub2_data","6::overall",9,9,0,0,0,0,0,7,8
"CD014852_pub2_data","7::overall",7,7,0,0,0,0,0,6,6
"CD014852_pub2_data","8::overall",10,10,0,0,0,0,0,10,10
"CD014852_pub2_data","9::overall",10,10,0,0,0,0,0,10,10
"CD014852_pub2_data","10::overall",10,10,0,0,0,0,0,10,10
"CD014852_pub2_data","11::overall",8,8,0,0,0,0,0,7,8
"CD014852_pub2_data","12::overall",7,7,0,0,0,0,0,4,4
"CD014852_pub2_data","13::overall",9,9,0,0,0,0,0,3,3
"CD014852_pub2_data","14::overall",8,8,0,0,0,0,0,1,1
"CD014852_pub2_data","15::overall",5,5,0,0,0,0,0,1,1
"CD014852_pub2_data","16::overall",7,7,0,0,0,0,0,2,2
"CD014852_pub2_data","17::overall",7,7,0,0,0,0,0,1,1
"CD014852_pub2_data","18::overall",5,5,0,0,0,0,0,0,0
"CD014852_pub2_data","19::overall",5,5,0,0,0,0,0,1,1
"CD014852_pub2_data","20::overall",4,4,0,0,0,0,0,0,0
"CD014852_pub2_data","21::overall",3,3,0,0,0,0,0,0,0
"CD014852_pub2_data","22::overall",2,2,0,0,0,0,0,0,0
"CD014852_pub2_data","23::overall",3,3,0,0,0,0,0,0,1
"CD014852_pub2_data","25::overall",2,2,0,0,0,0,0,0,0
"CD014852_pub2_data","26::overall",3,3,0,0,0,0,0,0,0
"CD014852_pub2_data","27::overall",3,3,0,0,0,0,0,0,0
"CD014855_pub2_data","1::overall",7,7,0,0,0,0,0,0,1
"CD014855_pub2_data","2::overall",7,7,0,0,0,0,0,0,1
"CD014855_pub2_data","3::overall",2,2,0,0,0,0,0,0,0
"CD014855_pub2_data","4::overall",6,6,0,0,0,0,0,3,5
"CD014855_pub2_data","5::overall",5,5,0,0,0,0,0,5,5
"CD014855_pub2_data","1::1",9,9,0,0,0,0,0,0,1
"CD014855_pub2_data","1::2",2,2,0,0,0,0,0,0,0
"CD014855_pub2_data","2::1",8,8,0,0,0,0,0,0,1
"CD014855_pub2_data","2::2",3,3,0,0,0,0,0,0,1
"CD014855_pub2_data","3::1",2,2,0,0,0,0,0,0,0
"CD014855_pub2_data","4::1",8,8,0,0,0,0,0,4,7
"CD014855_pub2_data","4::2",2,2,0,0,0,0,0,2,2
"CD014855_pub2_data","5::1",6,6,0,0,0,0,0,6,6
"CD014855_pub2_data","5::2",3,3,0,0,0,0,0,3,3
"CD014861_pub2_data","1::overall",3,3,0,0,0,0,0,1,3
"CD014861_pub2_data","2::overall",2,2,0,0,0,0,0,1,2
"CD014861_pub2_data","3::overall",4,4,0,0,0,0,0,3,3
"CD014861_pub2_data","4::overall",3,3,0,0,0,0,0,1,3
"CD014861_pub2_data","5::overall",2,2,0,0,0,0,0,1,1
"CD014861_pub2_data","6::overall",8,8,0,0,0,0,0,8,8
"CD014861_pub2_data","7::overall",2,2,0,0,0,0,0,1,1
"CD014861_pub2_data","8::overall",5,5,0,0,0,0,0,5,5
"CD014861_pub2_data","9::overall",2,2,0,0,0,0,0,2,2
"CD014861_pub2_data","10::overall",7,7,0,0,0,0,0,7,7
"CD014861_pub2_data","11::overall",4,4,0,0,0,0,0,0,0
"CD014869_pub2_data","1::overall",8,8,0,0,0,0,0,0,0
"CD014869_pub2_data","4::overall",4,4,0,0,0,0,0,0,0
"CD014869_pub2_data","5::overall",4,4,0,0,0,0,0,0,3
"CD014869_pub2_data","6::overall",8,8,0,0,0,0,0,0,0
"CD014869_pub2_data","7::overall",8,8,0,0,0,0,0,0,0
"CD014871_pub2_data","1::overall",2,2,0,0,0,0,0,2,2
"CD014871_pub2_data","2::overall",2,2,0,0,0,0,0,2,2
"CD014871_pub2_data","3::overall",8,8,0,0,0,0,0,8,8
"CD014871_pub2_data","4::overall",2,2,0,0,0,0,0,2,2
"CD014871_pub2_data","5::overall",2,2,0,0,0,0,0,2,2
"CD014871_pub2_data","6::overall",2,2,0,0,0,0,0,2,2
"CD014871_pub2_data","7::overall",2,2,0,0,0,0,0,2,2
"CD014871_pub2_data","8::overall",2,2,0,0,0,0,0,2,2
"CD014871_pub2_data","9::overall",3,3,0,0,0,0,0,3,3
"CD014871_pub2_data","11::overall",2,2,0,0,0,0,0,2,2
"CD014871_pub2_data","12::overall",4,4,0,0,0,0,0,4,4
"CD014871_pub2_data","14::overall",2,2,0,0,0,0,0,2,2
"CD014871_pub2_data","21::overall",2,2,0,0,0,0,0,2,2
"CD014871_pub2_data","22::overall",2,2,0,0,0,0,0,2,2
"CD014871_pub2_data","25::overall",2,2,0,0,0,0,0,2,2
"CD014871_pub2_data","29::overall",2,2,0,0,0,0,0,2,2
"CD014871_pub2_data","32::overall",2,2,0,0,0,0,0,2,2
"CD014871_pub2_data","34::overall",3,3,0,0,0,0,0,3,3
"CD014871_pub2_data","43::overall",2,2,0,0,0,0,0,2,2
"CD014871_pub2_data","45::overall",4,4,0,0,0,0,0,4,4
"CD014871_pub2_data","48::overall",2,2,0,0,0,0,0,2,2
"CD014872_pub2_data","1::overall",35,35,0,0,0,0,0,35,35
"CD014872_pub2_data","2::overall",34,34,0,0,0,0,0,34,34
"CD014872_pub2_data","3::overall",32,32,0,0,0,0,0,30,31
"CD014872_pub2_data","4::overall",27,27,0,0,0,0,0,22,23
"CD014872_pub2_data","5::overall",30,30,0,0,0,0,0,25,26
"CD014872_pub2_data","6::overall",29,29,0,0,0,0,0,28,28
"CD014872_pub2_data","7::overall",28,28,0,0,0,0,0,26,26
"CD014872_pub2_data","8::overall",20,20,0,0,0,0,0,20,20
"CD014872_pub2_data","9::overall",20,20,0,0,0,0,0,0,0
"CD014872_pub2_data","10::overall",20,20,0,0,0,0,0,0,0
"CD014872_pub2_data","11::overall",19,19,0,0,0,0,0,0,0
"CD014872_pub2_data","12::overall",18,18,0,0,0,0,0,0,0
"CD014872_pub2_data","13::overall",11,11,0,0,0,0,0,0,0
"CD014872_pub2_data","14::overall",9,9,0,0,0,0,0,3,3
"CD014872_pub2_data","15::overall",3,3,0,0,0,0,0,3,3
"CD014889_pub2_data","1::overall",6,6,0,0,0,0,0,1,2
"CD014889_pub2_data","2::overall",6,6,0,0,0,0,0,1,1
"CD014889_pub2_data","3::overall",6,6,0,0,0,0,0,1,1
"CD014889_pub2_data","4::overall",6,6,0,0,0,0,0,1,1
"CD014889_pub2_data","5::overall",2,2,0,0,0,0,0,0,0
"CD014891_pub2_data","1::overall",2,2,0,0,0,0,0,0,0
"CD014891_pub2_data","2::overall",2,2,0,0,0,0,0,0,0
"CD014891_pub2_data","3::overall",2,2,0,0,0,0,0,2,2
"CD014891_pub2_data","6::overall",2,2,0,0,0,0,0,2,2
"CD014891_pub2_data","9::overall",2,2,0,0,0,0,0,2,2
"CD014891_pub2_data","12::overall",2,2,0,0,0,0,0,2,2
"CD014891_pub2_data","16::overall",2,2,0,0,0,0,0,1,2
"CD014914_pub2_data","1::overall",68,41,27,0,0,0,0,1,6
"CD014914_pub2_data","2::overall",39,20,19,0,0,0,0,1,3
"CD014914_pub2_data","3::overall",34,16,18,0,0,0,0,0,1
"CD014914_pub2_data","4::overall",26,18,8,0,0,0,0,0,2
"CD014914_pub2_data","5::overall",20,17,3,0,0,0,0,0,2
"CD014914_pub2_data","6::overall",10,2,8,0,0,0,0,0,0
"CD014914_pub2_data","7::overall",10,2,8,0,0,0,0,0,0
"CD014914_pub2_data","8::overall",10,2,8,0,0,0,0,0,1
"CD014914_pub2_data","9::overall",5,2,3,0,0,0,0,0,1
"CD014914_pub2_data","10::overall",9,2,7,0,0,0,0,0,0
"CD014920_pub2_data","1::overall",2,2,0,0,0,0,0,0,0
"CD014920_pub2_data","3::overall",2,2,0,0,0,0,0,0,1
"CD014920_pub2_data","4::overall",2,2,0,0,0,0,0,0,0
"CD014923_pub2_data","1::overall",10,10,0,0,0,0,0,6,6
"CD014923_pub2_data","2::overall",9,9,0,0,0,0,0,6,8
"CD014923_pub2_data","3::overall",4,4,0,0,0,0,0,2,3
"CD014923_pub2_data","4::overall",4,4,0,0,0,0,0,2,4
"CD014932_pub2_data","1::overall",11,11,0,0,0,0,0,11,11
"CD014932_pub2_data","2::overall",13,13,0,0,0,0,0,13,13
"CD014932_pub2_data","3::overall",9,9,0,0,0,0,0,9,9
"CD014932_pub2_data","4::overall",9,9,0,0,0,0,0,9,9
"CD014932_pub2_data","5::overall",8,8,0,0,0,0,0,8,8
"CD014932_pub2_data","6::overall",2,2,0,0,0,0,0,2,2
"CD014935_pub2_data","1::overall",3,3,0,0,0,0,0,0,1
"CD014935_pub2_data","2::overall",3,3,0,0,0,0,0,0,1
"CD014935_pub2_data","3::overall",3,3,0,0,0,0,0,0,1
"CD014935_pub2_data","4::overall",3,3,0,0,0,0,0,0,0
"CD014935_pub2_data","5::overall",3,3,0,0,0,0,0,0,0
"CD014935_pub2_data","6::overall",3,3,0,0,0,0,0,0,0
"CD014935_pub2_data","7::overall",3,3,0,0,0,0,0,0,0
"CD014935_pub2_data","9::overall",3,3,0,0,0,0,0,3,3
"CD014935_pub2_data","10::overall",3,3,0,0,0,0,0,3,3
"CD014937_pub2_data","1::overall",46,46,0,0,0,0,0,3,6
"CD014937_pub2_data","2::overall",46,46,0,0,0,0,0,13,24
"CD014937_pub2_data","3::overall",44,44,0,0,0,0,0,4,18
"CD014937_pub2_data","4::overall",5,5,0,0,0,0,0,3,5
"CD014937_pub2_data","5::overall",33,33,0,0,0,0,0,4,11
"CD014937_pub2_data","6::overall",15,15,0,0,0,0,0,8,10
"CD014937_pub2_data","7::overall",16,16,0,0,0,0,0,8,10
"CD014937_pub2_data","8::overall",9,9,0,0,0,0,0,0,2
"CD014937_pub2_data","9::overall",26,26,0,0,0,0,0,1,1
"CD014937_pub2_data","10::overall",21,21,0,0,0,0,0,3,3
"CD014937_pub2_data","11::overall",36,36,0,0,0,0,0,3,4
"CD014937_pub2_data","12::overall",72,72,0,0,0,0,0,6,8
"CD014937_pub2_data","13::overall",51,51,0,0,0,0,0,3,4
"CD014937_pub2_data","14::overall",14,14,0,0,0,0,0,0,0
"CD014937_pub2_data","15::overall",38,38,0,0,0,0,0,3,4
"CD014937_pub2_data","17::overall",23,23,0,0,0,0,0,10,16
"CD014937_pub2_data","18::overall",15,15,0,0,0,0,0,7,10
"CD014937_pub2_data","19::overall",32,32,0,0,0,0,0,12,23
"CD014937_pub2_data","20::overall",33,33,0,0,0,0,0,13,24
"CD014937_pub2_data","21::overall",44,44,0,0,0,0,0,17,31
"CD014937_pub2_data","22::overall",32,32,0,0,0,0,0,12,23
"CD014941_pub2_data","1::overall",2,2,0,0,0,0,0,0,0
"CD014941_pub2_data","2::overall",2,2,0,0,0,0,0,0,0
"CD014941_pub2_data","3::overall",2,2,0,0,0,0,0,0,0
"CD014941_pub2_data","4::overall",2,2,0,0,0,0,0,0,0
"CD014941_pub2_data","5::overall",2,2,0,0,0,0,0,0,0
"CD014941_pub2_data","6::overall",2,2,0,0,0,0,0,0,0
"CD014941_pub2_data","7::overall",2,2,0,0,0,0,0,0,0
"CD014941_pub2_data","8::overall",2,2,0,0,0,0,0,0,0
"CD014941_pub2_data","9::overall",2,2,0,0,0,0,0,0,0
"CD014941_pub2_data","10::overall",4,4,0,0,0,0,0,0,0
"CD014941_pub2_data","11::overall",4,4,0,0,0,0,0,0,0
"CD014941_pub2_data","12::overall",4,4,0,0,0,0,0,0,0
"CD014941_pub2_data","13::overall",4,4,0,0,0,0,0,0,0
"CD014941_pub2_data","14::overall",4,4,0,0,0,0,0,0,0
"CD014941_pub2_data","15::overall",4,4,0,0,0,0,0,0,0
"CD014941_pub2_data","16::overall",4,4,0,0,0,0,0,0,0
"CD014941_pub2_data","17::overall",4,4,0,0,0,0,0,0,0
"CD014941_pub2_data","18::overall",4,4,0,0,0,0,0,0,0
"CD014941_pub2_data","19::overall",2,2,0,0,0,0,0,0,0
"CD014941_pub2_data","20::overall",2,2,0,0,0,0,0,0,0
"CD014941_pub2_data","21::overall",2,2,0,0,0,0,0,0,0
"CD014944_pub2_data","1::overall",11,11,0,0,0,0,0,0,1
"CD014944_pub2_data","2::overall",4,4,0,0,0,0,0,0,0
"CD014959_pub2_data","1::overall",2,2,0,0,0,0,0,0,1
"CD014959_pub2_data","2::overall",6,6,0,0,0,0,0,0,1
"CD014959_pub2_data","3::overall",6,6,0,0,0,0,0,0,1
"CD014959_pub2_data","4::overall",6,6,0,0,0,0,0,0,1
"CD014959_pub2_data","5::overall",3,3,0,0,0,0,0,0,0
"CD014959_pub2_data","6::overall",2,2,0,0,0,0,0,0,1
"CD014959_pub2_data","7::overall",4,4,0,0,0,0,0,0,1
"CD014959_pub2_data","8::overall",4,4,0,0,0,0,0,0,0
"CD014959_pub2_data","9::overall",4,4,0,0,0,0,0,0,0
"CD014959_pub2_data","10::overall",4,4,0,0,0,0,0,0,0
"CD014959_pub2_data","11::overall",4,4,0,0,0,0,0,0,1
"CD014959_pub2_data","12::overall",4,4,0,0,0,0,0,0,1
"CD014959_pub2_data","13::overall",4,4,0,0,0,0,0,0,1
"CD014959_pub2_data","14::overall",3,3,0,0,0,0,0,0,1
"CD014959_pub2_data","15::overall",3,3,0,0,0,0,0,0,0
"CD014959_pub2_data","16::overall",3,3,0,0,0,0,0,0,0
"CD014960_pub2_data","1::overall",5,5,0,0,0,0,0,0,3
"CD014960_pub2_data","2::overall",3,3,0,0,0,0,0,0,2
"CD014960_pub2_data","3::overall",3,3,0,0,0,0,0,2,3
"CD014964_pub2_data","3::overall",31,3,28,0,0,0,0,0,1
"CD014964_pub2_data","4::overall",70,68,2,0,0,0,0,4,11
"CD014964_pub2_data","5::overall",68,43,25,0,0,0,0,11,29
"CD014964_pub2_data","6::overall",70,6,64,0,0,0,0,0,0
"CD014964_pub2_data","7::overall",36,15,21,0,0,0,0,6,9
"CD014964_pub2_data","1::1",96,39,57,0,0,0,0,8,15
"CD014964_pub2_data","1::2",86,38,48,0,0,0,0,4,13
"CD014964_pub2_data","2::1",155,75,80,0,0,0,0,12,30
"CD014964_pub2_data","2::2",50,14,36,0,0,0,0,2,2
"CD014964_pub2_data","3::1",209,82,127,0,0,0,0,10,19
"CD014964_pub2_data","3::2",36,22,14,0,0,0,0,4,14
"CD014964_pub2_data","4::1",111,34,77,0,0,0,0,4,6
"CD014964_pub2_data","4::2",65,25,40,0,0,0,0,2,2
"CD014964_pub2_data","4::3",12,5,7,0,0,0,0,0,1
"CD014964_pub2_data","5::1",24,15,9,0,0,0,0,0,0
"CD014964_pub2_data","5::2",83,35,48,0,0,0,0,0,0
"CD014964_pub2_data","3::3",3,3,0,0,0,0,0,1,2
"CD014965_pub2_data","1::1",13,13,0,0,0,0,0,13,13
"CD014965_pub2_data","1::2",11,11,0,0,0,0,0,11,11
"CD014965_pub2_data","2::1",8,8,0,0,0,0,0,0,4
"CD014965_pub2_data","3::1",3,3,0,0,0,0,0,0,2
"CD014965_pub2_data","3::2",3,3,0,0,0,0,0,0,2
"CD014965_pub2_data","4::1",3,3,0,0,0,0,0,2,3
"CD014965_pub2_data","5::1",5,5,0,0,0,0,0,0,2
"CD014965_pub2_data","5::2",3,3,0,0,0,0,0,1,2
"CD014965_pub2_data","6::1",5,5,0,0,0,0,0,4,5
"CD014965_pub2_data","7::1",6,6,0,0,0,0,0,5,6
"CD014965_pub2_data","7::2",2,2,0,0,0,0,0,2,2
"CD014965_pub2_data","9::1",2,2,0,0,0,0,0,1,1
"CD014965_pub2_data","11::1",2,2,0,0,0,0,0,1,1
"CD014965_pub2_data","13::2",3,3,0,0,0,0,0,0,0
"CD014965_pub2_data","13::3",2,2,0,0,0,0,0,0,0
"CD014965_pub2_data","14::2",5,5,0,0,0,0,0,0,2
"CD014965_pub2_data","14::3",2,2,0,0,0,0,0,0,0
"CD014965_pub2_data","15::1",2,2,0,0,0,0,0,0,0
"CD014965_pub2_data","15::2",4,4,0,0,0,0,0,0,0
"CD014965_pub2_data","16::2",2,2,0,0,0,0,0,0,1
"CD014965_pub2_data","18::1",4,4,0,0,0,0,0,0,2
"CD014965_pub2_data","19::1",4,4,0,0,0,0,0,0,3
"CD014965_pub2_data","20::1",2,2,0,0,0,0,0,0,2
"CD014965_pub2_data","22::2",2,2,0,0,0,0,0,0,2
"CD014965_pub2_data","23::2",2,2,0,0,0,0,0,0,0
"CD014965_pub2_data","24::2",2,2,0,0,0,0,0,2,2
"CD014965_pub2_data","24::3",5,5,0,0,0,0,0,5,5
"CD014965_pub2_data","25::2",2,2,0,0,0,0,0,2,2
"CD014965_pub2_data","25::3",5,5,0,0,0,0,0,5,5
"CD014965_pub2_data","26::2",2,2,0,0,0,0,0,2,2
"CD014965_pub2_data","26::3",5,5,0,0,0,0,0,5,5
"CD014965_pub2_data","27::2",3,3,0,0,0,0,0,3,3
"CD014965_pub2_data","2::overall",3,3,0,0,0,0,0,2,2
"CD014965_pub2_data","3::overall",3,3,0,0,0,0,0,0,2
"CD014965_pub2_data","4::overall",3,3,0,0,0,0,0,1,2
"CD014965_pub2_data","8::overall",3,3,0,0,0,0,0,1,3
"CD014965_pub2_data","9::overall",2,2,0,0,0,0,0,2,2
"CD014965_pub2_data","10::overall",2,2,0,0,0,0,0,2,2
"CD014965_pub2_data","1::overall",3,3,0,0,0,0,0,2,2
"CD014965_pub2_data","5::overall",2,2,0,0,0,0,0,0,1
"CD014965_pub2_data","6::overall",2,2,0,0,0,0,0,0,0
"CD014965_pub2_data","7::overall",2,2,0,0,0,0,0,0,2
"CD014966_pub2_data","1::overall",79,79,0,0,0,0,0,0,4
"CD014966_pub2_data","2::overall",6,6,0,0,0,0,0,6,6
"CD014966_pub2_data","3::overall",10,10,0,0,0,0,0,0,1
"CD014966_pub2_data","4::overall",10,10,0,0,0,0,0,0,1
"CD014967_pub2_data","1::overall",15,15,0,0,0,0,0,2,3
"CD014967_pub2_data","2::overall",15,15,0,0,0,0,0,1,2
"CD014967_pub2_data","3::overall",15,15,0,0,0,0,0,2,7
"CD014967_pub2_data","4::overall",13,13,0,0,0,0,0,4,9
"CD014967_pub2_data","5::overall",6,6,0,0,0,0,0,1,2
"CD014967_pub2_data","6::overall",9,9,0,0,0,0,0,3,5
"CD014967_pub2_data","7::overall",5,5,0,0,0,0,0,2,2
"CD014967_pub2_data","8::overall",7,7,0,0,0,0,0,4,4
"CD014967_pub2_data","9::overall",3,3,0,0,0,0,0,0,0
"CD014967_pub2_data","10::overall",4,4,0,0,0,0,0,0,0
"CD014967_pub2_data","11::overall",3,3,0,0,0,0,0,2,2
"CD014967_pub2_data","12::overall",2,2,0,0,0,0,0,1,1
"CD014967_pub2_data","14::overall",2,2,0,0,0,0,0,2,2
"CD014967_pub2_data","15::overall",4,4,0,0,0,0,0,0,0
"CD014999_pub2_data","1::overall",4,4,0,0,0,0,0,0,0
"CD014999_pub2_data","2::overall",4,4,0,0,0,0,0,0,0
"CD014999_pub2_data","3::overall",4,4,0,0,0,0,0,0,0
"CD014999_pub2_data","4::overall",3,3,0,0,0,0,0,0,1
"CD014999_pub2_data","5::overall",4,4,0,0,0,0,0,2,2
"CD014999_pub2_data","6::overall",2,2,0,0,0,0,0,2,2
"CD015003_pub2_data","1::overall",9,9,0,0,0,0,0,0,1
"CD015003_pub2_data","2::overall",3,3,0,0,0,0,0,0,1
"CD015003_pub2_data","4::overall",10,10,0,0,0,0,0,0,4
"CD015003_pub2_data","5::overall",2,2,0,0,0,0,0,0,2
"CD015014_pub2_data","1::overall",7,7,0,0,0,0,0,0,0
"CD015014_pub2_data","2::overall",7,7,0,0,0,0,0,0,0
"CD015014_pub2_data","3::overall",2,2,0,0,0,0,0,2,2
"CD015014_pub2_data","4::overall",2,2,0,0,0,0,0,2,2
"CD015014_pub2_data","5::overall",8,8,0,0,0,0,0,0,1
"CD015014_pub2_data","6::overall",8,8,0,0,0,0,0,0,1
"CD015014_pub2_data","7::overall",8,8,0,0,0,0,0,0,1
"CD015014_pub2_data","8::overall",8,8,0,0,0,0,0,0,1
"CD015014_pub2_data","9::overall",8,8,0,0,0,0,0,0,1
"CD015014_pub2_data","10::overall",8,8,0,0,0,0,0,0,1
"CD015014_pub2_data","11::overall",3,3,0,0,0,0,0,3,3
"CD015014_pub2_data","12::overall",4,4,0,0,0,0,0,4,4
"CD015014_pub2_data","13::overall",3,3,0,0,0,0,0,0,0
"CD015014_pub2_data","14::overall",3,3,0,0,0,0,0,0,0
"CD015014_pub2_data","15::overall",3,3,0,0,0,0,0,0,0
"CD015014_pub2_data","16::overall",3,3,0,0,0,0,0,0,0
"CD015014_pub2_data","17::overall",2,2,0,0,0,0,0,2,2
"CD015014_pub2_data","18::overall",4,4,0,0,0,0,0,4,4
"CD015014_pub2_data","22::overall",2,2,0,0,0,0,0,0,0
"CD015014_pub2_data","23::overall",2,2,0,0,0,0,0,0,0
"CD015014_pub2_data","24::overall",2,2,0,0,0,0,0,0,2
"CD015014_pub2_data","25::overall",2,2,0,0,0,0,0,0,2
"CD015014_pub2_data","28::overall",12,12,0,0,0,0,0,12,12
"CD015014_pub2_data","29::overall",12,12,0,0,0,0,0,12,12
"CD015014_pub2_data","30::overall",12,12,0,0,0,0,0,12,12
"CD015014_pub2_data","31::overall",6,6,0,0,0,0,0,6,6
"CD015014_pub2_data","32::overall",24,24,0,0,0,0,0,0,4
"CD015014_pub2_data","33::overall",24,24,0,0,0,0,0,0,4
"CD015014_pub2_data","34::overall",24,24,0,0,0,0,0,0,4
"CD015014_pub2_data","35::overall",13,13,0,0,0,0,0,0,2
"CD015014_pub2_data","36::overall",13,13,0,0,0,0,0,0,2
"CD015014_pub2_data","37::overall",13,13,0,0,0,0,0,0,2
"CD015014_pub2_data","38::overall",4,4,0,0,0,0,0,4,4
"CD015014_pub2_data","40::overall",5,5,0,0,0,0,0,5,5
"CD015014_pub2_data","41::overall",5,5,0,0,0,0,0,5,5
"CD015014_pub2_data","42::overall",5,5,0,0,0,0,0,5,5
"CD015014_pub2_data","43::overall",5,5,0,0,0,0,0,5,5
"CD015014_pub2_data","44::overall",6,6,0,0,0,0,0,6,6
"CD015014_pub2_data","45::overall",2,2,0,0,0,0,0,2,2
"CD015014_pub2_data","48::overall",2,2,0,0,0,0,0,2,2
"CD015033_pub2_data","1::overall",14,14,0,0,0,0,0,11,14
"CD015033_pub2_data","2::overall",14,14,0,0,0,0,0,11,11
"CD015033_pub2_data","3::overall",13,13,0,0,0,0,0,10,10
"CD015033_pub2_data","5::overall",13,13,0,0,0,0,0,11,13
"CD015033_pub2_data","6::overall",13,13,0,0,0,0,0,11,11
"CD015033_pub2_data","7::overall",4,4,0,0,0,0,0,2,2
"CD015033_pub2_data","9::overall",3,3,0,0,0,0,0,3,3
"CD015033_pub2_data","10::overall",3,3,0,0,0,0,0,2,2
"CD015033_pub2_data","11::overall",3,3,0,0,0,0,0,0,0
"CD015033_pub2_data","12::overall",3,3,0,0,0,0,0,0,0
"CD015033_pub2_data","13::overall",3,3,0,0,0,0,0,0,0
"CD015033_pub2_data","14::overall",12,12,0,0,0,0,0,11,11
"CD015033_pub2_data","15::overall",12,12,0,0,0,0,0,11,11
"CD015033_pub2_data","16::overall",5,5,0,0,0,0,0,5,5
"CD015033_pub2_data","17::overall",3,3,0,0,0,0,0,3,3
"CD015033_pub2_data","18::overall",4,4,0,0,0,0,0,0,0
"CD015033_pub2_data","19::overall",4,4,0,0,0,0,0,0,0
"CD015033_pub2_data","20::overall",4,4,0,0,0,0,0,0,0
"CD015033_pub2_data","21::overall",4,4,0,0,0,0,0,0,0
"CD015033_pub2_data","22::overall",4,4,0,0,0,0,0,0,0
