scenario,iter,method,est,se,ci_lb,ci_ub,true
S1_Standard_k10,60,REML,0.388284212738887,0.0587196149408419,0.273195882268777,0.503372543208997,0.3
S1_Standard_k10,60,HKSJ,0.388284212738887,0.0614711123287328,0.249226895679271,0.527341529798503,0.3
S1_Standard_k10,60,MWM_v2,0.39,0.059,0.2539,0.5261,0.3
S1_Standard_k10,60,SIT_v2,0.4205,0.0671,0.2658,0.5752,0.3
S1_Standard_k10,60,ARP_v2,0.3877,0.0607,0.2479,0.5276,0.3
S1_Standard_k10,61,REML,0.323737040591125,0.0713883930055773,0.183818361386002,0.463655719796248,0.3
S1_Standard_k10,61,HKSJ,0.323737040591125,0.0703031183702856,0.164700337802733,0.482773743379516,0.3
S1_Standard_k10,61,MWM_v2,0.3345,0.0721,0.1682,0.5007,0.3
S1_Standard_k10,61,SIT_v2,0.399,0.081,0.2122,0.5858,0.3
S1_Standard_k10,61,ARP_v2,0.3237,0.0708,0.1605,0.4868,0.3
S1_Standard_k10,62,REML,0.252192147178031,0.0860324919346712,0.0835715614858431,0.420812732870219,0.3
S1_Standard_k10,62,HKSJ,0.252192147178031,0.0839316383404319,0.0623255903208348,0.442058704035228,0.3
S1_Standard_k10,62,MWM_v2,0.261,0.0865,0.0616,0.4605,0.3
S1_Standard_k10,62,SIT_v2,0.2504,0.0847,0.0549,0.4458,0.3
S1_Standard_k10,62,ARP_v2,0.2522,0.0856,0.0548,0.4496,0.3
S1_Standard_k10,63,REML,0.33463616944912,0.067737551026876,0.201873009035499,0.467399329862741,0.3
S1_Standard_k10,63,HKSJ,0.33463616944912,0.0646000334024264,0.188500741170818,0.480771597727422,0.3
S1_Standard_k10,63,MWM_v2,0.3306,0.0685,0.1726,0.4886,0.3
S1_Standard_k10,63,SIT_v2,0.3236,0.0687,0.1652,0.482,0.3
S1_Standard_k10,63,ARP_v2,0.3348,0.0658,0.1832,0.4865,0.3
S1_Standard_k10,64,REML,0.40502712940278,0.0825207336840618,0.243289463404197,0.566764795401362,0.3
S1_Standard_k10,64,HKSJ,0.40502712940278,0.0819698269419867,0.219598498252635,0.590455760552924,0.3
S1_Standard_k10,64,MWM_v2,0.4112,0.0831,0.2196,0.6028,0.3
S1_Standard_k10,64,SIT_v2,0.4184,0.0856,0.221,0.6158,0.3
S1_Standard_k10,64,ARP_v2,0.4048,0.0819,0.216,0.5936,0.3
S1_Standard_k10,65,REML,0.418152078622589,0.0790115091766471,0.263292366272205,0.573011790972974,0.3
S1_Standard_k10,65,HKSJ,0.418152078622589,0.0814443670359217,0.233912120362713,0.602392036882466,0.3
S1_Standard_k10,65,MWM_v2,0.4209,0.0792,0.2383,0.6034,0.3
S1_Standard_k10,65,SIT_v2,0.442,0.0827,0.2514,0.6326,0.3
S1_Standard_k10,65,ARP_v2,0.4185,0.0803,0.2334,0.6036,0.3
S1_Standard_k10,66,REML,0.368991856674475,0.0871576830215818,0.198165936976217,0.539817776372734,0.3
S1_Standard_k10,66,HKSJ,0.368991856674475,0.0857561232366457,0.174998028240891,0.562985685108059,0.3
S1_Standard_k10,66,MWM_v2,0.3626,0.0875,0.1609,0.5643,0.3
S1_Standard_k10,66,SIT_v2,0.3154,0.0905,0.1068,0.524,0.3
S1_Standard_k10,66,ARP_v2,0.369,0.0869,0.1686,0.5694,0.3
S1_Standard_k10,67,REML,0.420639460297798,0.0825329236551293,0.258877902394951,0.582401018200645,0.3
S1_Standard_k10,67,HKSJ,0.420639460297798,0.0810822904507632,0.23721857617852,0.604060344417077,0.3
S1_Standard_k10,67,MWM_v2,0.4259,0.0829,0.2348,0.6169,0.3
S1_Standard_k10,67,SIT_v2,0.4161,0.0815,0.2282,0.6041,0.3
S1_Standard_k10,67,ARP_v2,0.4206,0.0821,0.2312,0.6101,0.3
S1_Standard_k10,68,REML,0.339592587279178,0.0924185038815027,0.158455648166357,0.520729526391998,0.3
S1_Standard_k10,68,HKSJ,0.339592587279178,0.0908115818425645,0.134162516948985,0.54502265760937,0.3
S1_Standard_k10,68,MWM_v2,0.336,0.0929,0.1217,0.5502,0.3
S1_Standard_k10,68,SIT_v2,0.327,0.0922,0.1144,0.5396,0.3
S1_Standard_k10,68,ARP_v2,0.3397,0.0915,0.1287,0.5507,0.3
S1_Standard_k10,69,REML,0.134274044644164,0.125014317681432,-0.110749515563292,0.37929760485162,0.3
S1_Standard_k10,69,HKSJ,0.134274044644164,0.125565973593025,-0.149775921923029,0.418324011211357,0.3
S1_Standard_k10,69,MWM_v2,0.1245,0.1254,-0.1647,0.4137,0.3
S1_Standard_k10,69,SIT_v2,0.0327,0.1324,-0.2725,0.338,0.3
S1_Standard_k10,69,ARP_v2,0.1343,0.1249,-0.1538,0.4224,0.3
S1_Standard_k10,70,REML,0.331099095230673,0.0755203299424586,0.183081968442872,0.479116222018473,0.3
S1_Standard_k10,70,HKSJ,0.331099095230673,0.0708555375671945,0.170812733399127,0.491385457062219,0.3
S1_Standard_k10,70,MWM_v2,0.3317,0.0761,0.1562,0.5072,0.3
S1_Standard_k10,70,SIT_v2,0.2968,0.0773,0.1186,0.475,0.3
S1_Standard_k10,70,ARP_v2,0.331,0.0735,0.1616,0.5005,0.3
S1_Standard_k10,71,REML,0.305647065123797,0.0791495566778976,0.150516784642806,0.460777345604789,0.3
S1_Standard_k10,71,HKSJ,0.305647065123797,0.0755663127677018,0.134704189430091,0.476589940817504,0.3
S1_Standard_k10,71,MWM_v2,0.3039,0.0798,0.1199,0.488,0.3
S1_Standard_k10,71,SIT_v2,0.3059,0.077,0.1284,0.4834,0.3
S1_Standard_k10,71,ARP_v2,0.3056,0.0776,0.1267,0.4846,0.3
S1_Standard_k10,72,REML,0.36613254497243,0.0786880992192621,0.211906704490762,0.520358385454098,0.3
S1_Standard_k10,72,HKSJ,0.36613254497243,0.0764066882934303,0.193288607763757,0.538976482181103,0.3
S1_Standard_k10,72,MWM_v2,0.3701,0.0791,0.1878,0.5525,0.3
S1_Standard_k10,72,SIT_v2,0.4191,0.0822,0.2296,0.6087,0.3
S1_Standard_k10,72,ARP_v2,0.3661,0.0777,0.1869,0.5453,0.3
S1_Standard_k10,73,REML,0.375239235267152,0.0867423139039774,0.205227424079688,0.545251046454615,0.3
S1_Standard_k10,73,HKSJ,0.375239235267152,0.0889268102950824,0.174072814393334,0.576405656140969,0.3
S1_Standard_k10,73,MWM_v2,0.3664,0.087,0.1657,0.5671,0.3
S1_Standard_k10,73,SIT_v2,0.3525,0.0903,0.1442,0.5607,0.3
S1_Standard_k10,73,ARP_v2,0.3753,0.0876,0.1733,0.5773,0.3
S1_Standard_k10,74,REML,0.466848460339842,0.0593796869270916,0.350466412549478,0.583230508130205,0.3
S1_Standard_k10,74,HKSJ,0.466848460339842,0.0589668498633695,0.333456178553774,0.600240742125909,0.3
S1_Standard_k10,74,MWM_v2,0.476,0.0598,0.3381,0.6139,0.3
S1_Standard_k10,74,SIT_v2,0.522,0.0661,0.3695,0.6745,0.3
S1_Standard_k10,74,ARP_v2,0.4667,0.0591,0.3305,0.603,0.3
S1_Standard_k10,75,REML,0.281287918593782,0.0727786097860141,0.1386444645683,0.423931372619265,0.3
S1_Standard_k10,75,HKSJ,0.281287918593782,0.0800795474851443,0.100135396656624,0.462440440530941,0.3
S1_Standard_k10,75,MWM_v2,0.2782,0.0732,0.1093,0.447,0.3
S1_Standard_k10,75,SIT_v2,0.2278,0.085,0.0318,0.4237,0.3
S1_Standard_k10,75,ARP_v2,0.2821,0.0773,0.1038,0.4605,0.3
S1_Standard_k10,76,REML,0.216067948165293,0.0819034086520702,0.0555402169961694,0.376595679334417,0.3
S1_Standard_k10,76,HKSJ,0.216067948165293,0.081612600125894,0.0314474202159165,0.40068847611467,0.3
S1_Standard_k10,76,MWM_v2,0.2119,0.0823,0.0221,0.4017,0.3
S1_Standard_k10,76,SIT_v2,0.2167,0.0821,0.0273,0.406,0.3
S1_Standard_k10,76,ARP_v2,0.2161,0.0815,0.028,0.4041,0.3
S1_Standard_k10,77,REML,0.0644836545772258,0.0699856689190274,-0.0726857359380121,0.201653045092464,0.3
S1_Standard_k10,77,HKSJ,0.0644836545772258,0.0683636409861898,-0.0901656455546485,0.2191329547091,0.3
S1_Standard_k10,77,MWM_v2,0.0703,0.0705,-0.0923,0.2329,0.3
S1_Standard_k10,77,SIT_v2,0.0622,0.0699,-0.099,0.2235,0.3
S1_Standard_k10,77,ARP_v2,0.0646,0.069,-0.0945,0.2237,0.3
S1_Standard_k10,78,REML,0.402084132677618,0.0731513653344261,0.258710091202212,0.545458174153025,0.3
S1_Standard_k10,78,HKSJ,0.402084132677618,0.0687302633524175,0.24660547513394,0.557562790221297,0.3
S1_Standard_k10,78,MWM_v2,0.3978,0.0738,0.2275,0.5681,0.3
S1_Standard_k10,78,SIT_v2,0.3433,0.0756,0.1689,0.5177,0.3
S1_Standard_k10,78,ARP_v2,0.4024,0.071,0.2386,0.5662,0.3
S1_Standard_k10,79,REML,0.139819306630655,0.0966813734169305,-0.0496727032423967,0.329311316503707,0.3
S1_Standard_k10,79,HKSJ,0.139819306630655,0.0961538228785173,-0.0776957525244124,0.357334365785723,0.3
S1_Standard_k10,79,MWM_v2,0.1369,0.097,-0.0867,0.3606,0.3
S1_Standard_k10,79,SIT_v2,0.134,0.0971,-0.0899,0.3578,0.3
S1_Standard_k10,79,ARP_v2,0.1398,0.0967,-0.0832,0.3628,0.3
S1_Standard_k10,80,REML,0.269029494595921,0.0750964641021301,0.121843129589441,0.416215859602401,0.3
S1_Standard_k10,80,HKSJ,0.269029494595921,0.0734641000951307,0.102842154357197,0.435216834834645,0.3
S1_Standard_k10,80,MWM_v2,0.2704,0.0756,0.0961,0.4446,0.3
S1_Standard_k10,80,SIT_v2,0.2643,0.0742,0.0933,0.4354,0.3
S1_Standard_k10,80,ARP_v2,0.2691,0.0743,0.0977,0.4404,0.3
S1_Standard_k10,81,REML,0.260012600132017,0.114553947579921,0.0354909885884824,0.484534211675551,0.3
S1_Standard_k10,81,HKSJ,0.260012600132017,0.11321696684636,0.003898027630237,0.516127172633796,0.3
S1_Standard_k10,81,MWM_v2,0.2634,0.1149,-0.0016,0.5284,0.3
S1_Standard_k10,81,SIT_v2,0.3256,0.1194,0.0503,0.6009,0.3
S1_Standard_k10,81,ARP_v2,0.26,0.1151,-0.0054,0.5253,0.3
S1_Standard_k10,82,REML,0.30321764155376,0.0816580984384424,0.143170709568386,0.463264573539134,0.3
S1_Standard_k10,82,HKSJ,0.30321764155376,0.0865427227636497,0.10744440136591,0.49899088174161,0.3
S1_Standard_k10,82,MWM_v2,0.2919,0.082,0.1029,0.481,0.3
S1_Standard_k10,82,SIT_v2,0.2114,0.0938,-0.0049,0.4276,0.3
S1_Standard_k10,82,ARP_v2,0.3035,0.0838,0.1102,0.4969,0.3
S1_Standard_k10,83,REML,0.488694772602302,0.0581226051336052,0.374776559852793,0.602612985351811,0.3
S1_Standard_k10,83,HKSJ,0.488694772602302,0.0569100647549819,0.35995526198151,0.617434283223094,0.3
S1_Standard_k10,83,MWM_v2,0.4827,0.0587,0.3473,0.6182,0.3
S1_Standard_k10,83,SIT_v2,0.4717,0.0615,0.3298,0.6135,0.3
S1_Standard_k10,83,ARP_v2,0.4891,0.0572,0.3571,0.621,0.3
S1_Standard_k10,84,REML,0.268729702720944,0.100317994193873,0.0721100470996549,0.465349358342234,0.3
S1_Standard_k10,84,HKSJ,0.268729702720944,0.100128302996928,0.0422237448976143,0.495235660544274,0.3
S1_Standard_k10,84,MWM_v2,0.2791,0.1005,0.0472,0.5109,0.3
S1_Standard_k10,84,SIT_v2,0.2852,0.1005,0.0534,0.517,0.3
S1_Standard_k10,84,ARP_v2,0.2688,0.1004,0.0373,0.5002,0.3
S1_Standard_k10,85,REML,0.454567299829035,0.0764025769158527,0.304821000747912,0.604313598910157,0.3
S1_Standard_k10,85,HKSJ,0.454567299829035,0.0766565151854513,0.281158214927117,0.627976384730953,0.3
S1_Standard_k10,85,MWM_v2,0.4637,0.0767,0.2869,0.6405,0.3
S1_Standard_k10,85,SIT_v2,0.4638,0.0772,0.2857,0.6418,0.3
S1_Standard_k10,85,ARP_v2,0.4546,0.0763,0.2785,0.6306,0.3
S1_Standard_k10,86,REML,0.346937347142873,0.0958791160683803,0.159017732779312,0.534856961506434,0.3
S1_Standard_k10,86,HKSJ,0.346937347142873,0.0963297594061503,0.129024291911623,0.564850402374124,0.3
S1_Standard_k10,86,MWM_v2,0.346,0.0962,0.1242,0.5678,0.3
S1_Standard_k10,86,SIT_v2,0.3393,0.0966,0.1166,0.5619,0.3
S1_Standard_k10,86,ARP_v2,0.347,0.0956,0.1264,0.5676,0.3
S1_Standard_k10,87,REML,0.153970204369783,0.0902680074163464,-0.0229518391224501,0.330892247862017,0.3
S1_Standard_k10,87,HKSJ,0.153970204369783,0.0866793047091734,-0.0421120056444413,0.350052414384008,0.3
S1_Standard_k10,87,MWM_v2,0.1587,0.0907,-0.0504,0.3678,0.3
S1_Standard_k10,87,SIT_v2,0.2011,0.0935,-0.0145,0.4167,0.3
S1_Standard_k10,87,ARP_v2,0.154,0.0895,-0.0524,0.3604,0.3
S1_Standard_k10,88,REML,0.361154348307237,0.122176549367336,0.121692711791878,0.600615984822596,0.3
S1_Standard_k10,88,HKSJ,0.361154348307237,0.12413303860178,0.0803459058943138,0.641962790720161,0.3
S1_Standard_k10,88,MWM_v2,0.3693,0.1224,0.0871,0.6515,0.3
S1_Standard_k10,88,SIT_v2,0.4212,0.1299,0.1217,0.7206,0.3
S1_Standard_k10,88,ARP_v2,0.362,0.1204,0.0844,0.6395,0.3
S1_Standard_k10,89,REML,0.470104352405429,0.100227735871946,0.273661599844421,0.666547104966437,0.3
S1_Standard_k10,89,HKSJ,0.470104352405429,0.0970777336241691,0.250499261939299,0.689709442871559,0.3
S1_Standard_k10,89,MWM_v2,0.4584,0.1007,0.2263,0.6906,0.3
S1_Standard_k10,89,SIT_v2,0.3839,0.1037,0.1447,0.6231,0.3
S1_Standard_k10,89,ARP_v2,0.47,0.0997,0.2401,0.6999,0.3
S1_Standard_k10,90,REML,0.135760837259053,0.0841264440239152,-0.0291239631752456,0.300645637693352,0.3
S1_Standard_k10,90,HKSJ,0.135760837259053,0.0816685757333806,-0.0489863163117416,0.320507990829848,0.3
S1_Standard_k10,90,MWM_v2,0.129,0.0846,-0.0662,0.3241,0.3
S1_Standard_k10,90,SIT_v2,0.067,0.0878,-0.1356,0.2695,0.3
S1_Standard_k10,90,ARP_v2,0.136,0.0829,-0.0553,0.3272,0.3
S1_Standard_k10,91,REML,0.268926043082466,0.0705644742895332,0.130622214886979,0.407229871277954,0.3
S1_Standard_k10,91,HKSJ,0.268926043082466,0.0701441522336109,0.110248946678796,0.427603139486137,0.3
S1_Standard_k10,91,MWM_v2,0.2685,0.071,0.1048,0.4321,0.3
S1_Standard_k10,91,SIT_v2,0.2947,0.0719,0.1289,0.4605,0.3
S1_Standard_k10,91,ARP_v2,0.2689,0.0704,0.1066,0.4313,0.3
S1_Standard_k10,92,REML,0.344186941591512,0.0830677157590514,0.181377210425762,0.506996672757263,0.3
S1_Standard_k10,92,HKSJ,0.344186941591512,0.0838203002968893,0.154572248887008,0.533801634296017,0.3
S1_Standard_k10,92,MWM_v2,0.348,0.0836,0.1553,0.5407,0.3
S1_Standard_k10,92,SIT_v2,0.3203,0.0856,0.123,0.5176,0.3
S1_Standard_k10,92,ARP_v2,0.3441,0.0836,0.1513,0.5368,0.3
S1_Standard_k10,93,REML,0.313684741398014,0.0792965811382985,0.15826629826979,0.469103184526237,0.3
S1_Standard_k10,93,HKSJ,0.313684741398014,0.0801347925891604,0.132407246353096,0.494962236442931,0.3
S1_Standard_k10,93,MWM_v2,0.3072,0.0797,0.1233,0.491,0.3
S1_Standard_k10,93,SIT_v2,0.2695,0.085,0.0734,0.4656,0.3
S1_Standard_k10,93,ARP_v2,0.3136,0.0793,0.1308,0.4964,0.3
S1_Standard_k10,94,REML,0.307849289686499,0.0860098575796732,0.13927306651492,0.476425512858078,0.3
S1_Standard_k10,94,HKSJ,0.307849289686499,0.0826280554675837,0.120931642162417,0.494766937210581,0.3
S1_Standard_k10,94,MWM_v2,0.3061,0.0866,0.1063,0.5059,0.3
S1_Standard_k10,94,SIT_v2,0.3339,0.089,0.1287,0.5391,0.3
S1_Standard_k10,94,ARP_v2,0.3081,0.0846,0.113,0.5032,0.3
S1_Standard_k10,95,REML,0.424711152366892,0.109408948874641,0.210273552986211,0.639148751747573,0.3
S1_Standard_k10,95,HKSJ,0.424711152366892,0.111727143004167,0.171966795541036,0.677455509192748,0.3
S1_Standard_k10,95,MWM_v2,0.4214,0.1097,0.1684,0.6743,0.3
S1_Standard_k10,95,SIT_v2,0.4397,0.1128,0.1797,0.6997,0.3
S1_Standard_k10,95,ARP_v2,0.4247,0.1099,0.1712,0.6781,0.3
S1_Standard_k10,96,REML,0.38009565299306,0.0769432972104927,0.229289561608734,0.530901744377387,0.3
S1_Standard_k10,96,HKSJ,0.38009565299306,0.0777009560310243,0.204323878751211,0.555867427234911,0.3
S1_Standard_k10,96,MWM_v2,0.3817,0.0773,0.2034,0.56,0.3
S1_Standard_k10,96,SIT_v2,0.3735,0.0793,0.1908,0.5563,0.3
S1_Standard_k10,96,ARP_v2,0.3801,0.0772,0.2021,0.5581,0.3
S1_Standard_k10,97,REML,0.246012581506126,0.0751055068373882,0.0988084930642185,0.393216669948034,0.3
S1_Standard_k10,97,HKSJ,0.246012581506126,0.0737438110917067,0.0791924910329843,0.412832671979268,0.3
S1_Standard_k10,97,MWM_v2,0.2469,0.0755,0.0729,0.421,0.3
S1_Standard_k10,97,SIT_v2,0.264,0.0798,0.0799,0.4481,0.3
S1_Standard_k10,97,ARP_v2,0.2461,0.0746,0.0741,0.418,0.3
S1_Standard_k10,98,REML,0.359523624515216,0.0771453884507479,0.208321441578398,0.510725807452034,0.3
S1_Standard_k10,98,HKSJ,0.359523624515216,0.0794068820754039,0.179892777452868,0.539154471577563,0.3
S1_Standard_k10,98,MWM_v2,0.3706,0.0775,0.1919,0.5492,0.3
S1_Standard_k10,98,SIT_v2,0.4493,0.0862,0.2506,0.6481,0.3
S1_Standard_k10,98,ARP_v2,0.3597,0.078,0.18,0.5395,0.3
S1_Standard_k10,99,REML,0.372143580520735,0.119910705092972,0.137122917177706,0.607164243863765,0.3
S1_Standard_k10,99,HKSJ,0.372143580520735,0.119547129203706,0.101709185900609,0.642577975140861,0.3
S1_Standard_k10,99,MWM_v2,0.3583,0.1203,0.081,0.6357,0.3
S1_Standard_k10,99,SIT_v2,0.2907,0.1262,-4e-04,0.5818,0.3
S1_Standard_k10,99,ARP_v2,0.3721,0.1197,0.096,0.6483,0.3
S1_Standard_k10,100,REML,0.403143634278105,0.0703815769630722,0.26519827825535,0.54108899030086,0.3
S1_Standard_k10,100,HKSJ,0.403143634278105,0.0691931454627512,0.246617864653004,0.559669403903206,0.3
S1_Standard_k10,100,MWM_v2,0.4047,0.0708,0.2416,0.5679,0.3
S1_Standard_k10,100,SIT_v2,0.4114,0.0706,0.2486,0.5742,0.3
S1_Standard_k10,100,ARP_v2,0.4031,0.0698,0.2421,0.564,0.3
S1_Standard_k10,101,REML,0.271781070111886,0.0720594415261229,0.130547159974615,0.413014980249157,0.3
S1_Standard_k10,101,HKSJ,0.271781070111886,0.0700559190814204,0.113303570965439,0.430258569258332,0.3
S1_Standard_k10,101,MWM_v2,0.2768,0.0726,0.1093,0.4443,0.3
S1_Standard_k10,101,SIT_v2,0.2771,0.0722,0.1108,0.4435,0.3
S1_Standard_k10,101,ARP_v2,0.2717,0.071,0.1079,0.4354,0.3
S1_Standard_k10,102,REML,0.26127068641865,0.0778809609342771,0.108626807906096,0.413914564931204,0.3
S1_Standard_k10,102,HKSJ,0.26127068641865,0.0796627302379958,0.0810610706027068,0.441480302234594,0.3
S1_Standard_k10,102,MWM_v2,0.2696,0.0782,0.0894,0.4498,0.3
S1_Standard_k10,102,SIT_v2,0.2558,0.0806,0.07,0.4416,0.3
S1_Standard_k10,102,ARP_v2,0.2612,0.0786,0.0801,0.4424,0.3
S1_Standard_k10,103,REML,0.248222183990966,0.114619065825388,0.0235729430315807,0.472871424950351,0.3
S1_Standard_k10,103,HKSJ,0.248222183990966,0.113065179343994,-0.00754902132511326,0.503993389307045,0.3
S1_Standard_k10,103,MWM_v2,0.2531,0.1152,-0.0125,0.5186,0.3
S1_Standard_k10,103,SIT_v2,0.3228,0.1199,0.0464,0.5992,0.3
S1_Standard_k10,103,ARP_v2,0.2483,0.1146,-0.0159,0.5124,0.3
S1_Standard_k10,104,REML,0.216613355982079,0.0776923512424854,0.0643391456725717,0.368887566291586,0.3
S1_Standard_k10,104,HKSJ,0.216613355982079,0.0766723262993004,0.0431685038557152,0.390058208108443,0.3
S1_Standard_k10,104,MWM_v2,0.2044,0.078,0.0246,0.3843,0.3
S1_Standard_k10,104,SIT_v2,0.1966,0.0777,0.0174,0.3758,0.3
S1_Standard_k10,104,ARP_v2,0.2168,0.0771,0.0388,0.3947,0.3
S1_Standard_k10,105,REML,0.41413569593851,0.10043566998483,0.217285400005094,0.610985991871927,0.3
S1_Standard_k10,105,HKSJ,0.41413569593851,0.100460471327077,0.186878321147879,0.641393070729142,0.3
S1_Standard_k10,105,MWM_v2,0.4158,0.101,0.183,0.6487,0.3
S1_Standard_k10,105,SIT_v2,0.4667,0.1049,0.2249,0.7085,0.3
S1_Standard_k10,105,ARP_v2,0.4142,0.1003,0.1829,0.6454,0.3
S1_Standard_k10,106,REML,0.367720751542616,0.0920706062287478,0.187265679299501,0.54817582378573,0.3
S1_Standard_k10,106,HKSJ,0.367720751542616,0.0944603264239149,0.1540366475225,0.581404855562731,0.3
S1_Standard_k10,106,MWM_v2,0.3706,0.0924,0.1576,0.5837,0.3
S1_Standard_k10,106,SIT_v2,0.3448,0.0964,0.1226,0.567,0.3
S1_Standard_k10,106,ARP_v2,0.3677,0.0928,0.1537,0.5817,0.3
S1_Standard_k10,107,REML,0.310701984459725,0.13170847414233,0.0525581186820339,0.568845850237415,0.3
S1_Standard_k10,107,HKSJ,0.310701984459725,0.132031659424228,0.0120256203770738,0.609378348542376,0.3
S1_Standard_k10,107,MWM_v2,0.3095,0.1322,0.0048,0.6143,0.3
S1_Standard_k10,107,SIT_v2,0.229,0.1387,-0.0909,0.5488,0.3
S1_Standard_k10,107,ARP_v2,0.3107,0.1316,0.0072,0.6141,0.3
S1_Standard_k10,108,REML,0.394959069044315,0.0872494275051307,0.22395333346252,0.565964804626109,0.3
S1_Standard_k10,108,HKSJ,0.394959069044315,0.0854373754965059,0.201686298094214,0.588231839994416,0.3
S1_Standard_k10,108,MWM_v2,0.4038,0.0877,0.2016,0.606,0.3
S1_Standard_k10,108,SIT_v2,0.4561,0.0915,0.2451,0.6671,0.3
S1_Standard_k10,108,ARP_v2,0.3949,0.0865,0.1954,0.5944,0.3
S1_Standard_k10,109,REML,0.382003828331181,0.04983035799628,0.284338121321735,0.479669535340627,0.3
S1_Standard_k10,109,HKSJ,0.382003828331181,0.0511427996104675,0.266310777866809,0.497696878795553,0.3
S1_Standard_k10,109,MWM_v2,0.388,0.0501,0.2725,0.5035,0.3
S1_Standard_k10,109,SIT_v2,0.4019,0.0527,0.2803,0.5234,0.3
S1_Standard_k10,109,ARP_v2,0.3823,0.0508,0.2653,0.4994,0.3
S1_Standard_k10,110,REML,0.219976517912013,0.0944874289080239,0.0347845602604971,0.405168475563528,0.3
S1_Standard_k10,110,HKSJ,0.219976517912013,0.0946022049669272,0.00597146232957452,0.433981573494451,0.3
S1_Standard_k10,110,MWM_v2,0.2113,0.0948,-0.0073,0.4299,0.3
S1_Standard_k10,110,SIT_v2,0.134,0.1004,-0.0976,0.3656,0.3
S1_Standard_k10,110,ARP_v2,0.2201,0.0942,0.0029,0.4373,0.3
S1_Standard_k10,111,REML,0.377745574399164,0.0525642612964386,0.274721515384191,0.480769633414136,0.3
S1_Standard_k10,111,HKSJ,0.377745574399164,0.0567111359238302,0.249456072058649,0.506035076739679,0.3
S1_Standard_k10,111,MWM_v2,0.3735,0.0533,0.2505,0.4964,0.3
S1_Standard_k10,111,SIT_v2,0.3686,0.0639,0.2212,0.5159,0.3
S1_Standard_k10,111,ARP_v2,0.3774,0.0561,0.2481,0.5068,0.3
S1_Standard_k10,112,REML,0.250646316420142,0.0774322791599542,0.0988818380257808,0.402410794814504,0.3
S1_Standard_k10,112,HKSJ,0.250646316420142,0.0739689290036491,0.0833169738500257,0.417975658990259,0.3
S1_Standard_k10,112,MWM_v2,0.2486,0.0781,0.0684,0.4287,0.3
S1_Standard_k10,112,SIT_v2,0.2508,0.0755,0.0766,0.4249,0.3
S1_Standard_k10,112,ARP_v2,0.2506,0.0759,0.0756,0.4257,0.3
S1_Standard_k10,113,REML,0.289270999028202,0.0834024507912852,0.125805199254909,0.452736798801495,0.3
S1_Standard_k10,113,HKSJ,0.289270999028202,0.0823823542462288,0.102909166281916,0.475632831774487,0.3
S1_Standard_k10,113,MWM_v2,0.302,0.0838,0.1087,0.4953,0.3
S1_Standard_k10,113,SIT_v2,0.3462,0.0886,0.142,0.5504,0.3
S1_Standard_k10,113,ARP_v2,0.2892,0.0829,0.098,0.4805,0.3
S1_Standard_k10,114,REML,0.376803494989177,0.144122037086308,0.0943294929214672,0.659277497056886,0.3
S1_Standard_k10,114,HKSJ,0.376803494989177,0.143594616009159,0.0519699058448005,0.701637084133553,0.3
S1_Standard_k10,114,MWM_v2,0.3697,0.1448,0.0358,0.7036,0.3
S1_Standard_k10,114,SIT_v2,0.3154,0.1503,-0.0312,0.6619,0.3
S1_Standard_k10,114,ARP_v2,0.3767,0.1425,0.0481,0.7053,0.3
S1_Standard_k10,115,REML,0.2961547686394,0.123585247383003,0.053932134748241,0.538377402530558,0.3
S1_Standard_k10,115,HKSJ,0.2961547686394,0.123057478238582,0.0177794128061075,0.574530124472692,0.3
S1_Standard_k10,115,MWM_v2,0.3015,0.1239,0.0158,0.5872,0.3
S1_Standard_k10,115,SIT_v2,0.3093,0.1237,0.0239,0.5946,0.3
S1_Standard_k10,115,ARP_v2,0.2963,0.1241,0.0101,0.5825,0.3
S1_Standard_k10,116,REML,0.20089356641507,0.150051717254029,-0.0932023952212147,0.494989528051354,0.3
S1_Standard_k10,116,HKSJ,0.20089356641507,0.150570366311562,-0.139720266241781,0.54150739907192,0.3
S1_Standard_k10,116,MWM_v2,0.2074,0.1503,-0.1392,0.554,0.3
S1_Standard_k10,116,SIT_v2,0.1923,0.1507,-0.1552,0.5398,0.3
S1_Standard_k10,116,ARP_v2,0.2009,0.1498,-0.1446,0.5465,0.3
S1_Standard_k10,117,REML,0.159284721729266,0.0472844391041169,0.0666089240560194,0.251960519402512,0.3
S1_Standard_k10,117,HKSJ,0.159284721729266,0.0469230079940354,0.0531375030955211,0.265431940363011,0.3
S1_Standard_k10,117,MWM_v2,0.1484,0.0477,0.0385,0.2583,0.3
S1_Standard_k10,117,SIT_v2,0.1352,0.0502,0.0194,0.251,0.3
S1_Standard_k10,117,ARP_v2,0.1594,0.047,0.051,0.2678,0.3
S1_Standard_k10,118,REML,0.327359384350864,0.0676314490690283,0.194804179953313,0.459914588748414,0.3
S1_Standard_k10,118,HKSJ,0.327359384350864,0.0651285435677405,0.180028383016485,0.474690385685243,0.3
S1_Standard_k10,118,MWM_v2,0.319,0.068,0.1622,0.4758,0.3
S1_Standard_k10,118,SIT_v2,0.2649,0.0711,0.1011,0.4288,0.3
S1_Standard_k10,118,ARP_v2,0.3277,0.0663,0.1748,0.4805,0.3
S1_Standard_k10,119,REML,0.242273758935454,0.0937662063055344,0.0584953716096539,0.426052146261254,0.3
