"ma_id","review_id","analysis_id","effect_type","k","theta","se_std","se_hksj","se_ratio","ci_std_lo","ci_std_hi","ci_hksj_lo","ci_hksj_hi","ci_width_ratio","p_std","p_hksj","sig_std","sig_hksj","conclusion_changed","tau2","I2","R","R_cat","k_cat"
"CD004184_pub3_9","CD004184_pub3",9,"GIV",10,0,0.0683035247326718,0,0,-0.133872448493177,0.133872448493177,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","6-10"
"CD004376_pub4_1","CD004376_pub4",1,"MD",234,-2.52493212598384,0.250743179319956,0.317286507744357,1.26538440090324,-3.01637972682002,-2.03348452514766,-3.15004924172815,-1.89981501023953,1.27199138764884,7.51354005089216e-24,7.61668375010474e-14,TRUE,TRUE,FALSE,11.6352703298335,98.5163156512327,0.295254888854016,"Very Low","21+"
"CD004376_pub4_2","CD004376_pub4",2,"MD",217,-5.73364084574848,0.421914736139712,0.476735781984564,1.12993394434723,-6.56057853312903,-4.90670315836792,-6.67329063421195,-4.79399105728501,1.13630059773905,4.61770381390178e-42,7.69055498560352e-26,TRUE,TRUE,FALSE,29.4765648449906,98.9588782342317,0.177668996388779,"Very Low","21+"
"CD004376_pub4_3","CD004376_pub4",3,"MD",176,-1.71080930878346,0.626037795519156,0.681462089989021,1.08853186639299,-2.93782084096186,-0.483797776605064,-3.05575138193527,-0.365867235631651,1.09611200700294,0.00628066079869332,0.012963036214383,TRUE,TRUE,FALSE,60.3716600578595,99.98495997823,0.393044929083073,"Low","21+"
"CD004661_pub4_23","CD004661_pub4",23,"GIV",2,0,0.0817056277181387,0,0,-0.160140087661789,0.160140087661789,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD004762_pub3_1","CD004762_pub3",1,"GIV",7,-2.7443570904178,0.299381336833302,0.299737414914149,1.0011893796875,-3.33113372825453,-2.15758045258107,-3.47778812320279,-2.01092605763281,1.24993223228677,4.8744603959431e-20,9.55497840122198e-05,TRUE,TRUE,FALSE,0.304986260119886,60.6669763633481,0.703199055416173,"High","6-10"
"CD004762_pub3_2","CD004762_pub3",2,"GIV",9,-0.457514209070639,0.604341075849783,0.65380309879795,1.08184454925328,-1.6420009521144,0.726972533973125,-1.96518685850801,1.05015844036673,1.27284890125754,0.449022090943224,0.503905006569355,FALSE,FALSE,FALSE,3.06147035113375,99.4386983076358,0.710680545327099,"High","6-10"
"CD004762_pub3_3","CD004762_pub3",3,"GIV",5,-0.529608336944152,0.0763025152169664,0.0398400789218084,0.522133232548403,-0.679158518699225,-0.380058155189078,-0.6402221290573,-0.418994544831003,0.739643314471573,3.89602185298643e-12,0.000185098854290419,TRUE,TRUE,FALSE,0,0,0.727560731757452,"High","4-5"
"CD004762_pub3_4","CD004762_pub3",4,"GIV",6,5.72902706652868,1.15334936377899,1.21524099437459,1.0536625176545,3.46850385192968,7.98955028112768,2.60515064046875,8.85290349258861,1.38192627524689,6.78931045773887e-07,0.00526928909005206,TRUE,TRUE,FALSE,2.72820365078629,37.8492400551061,0.62964146752646,"Moderate","6-10"
"CD004762_pub3_5","CD004762_pub3",5,"GIV",2,-7.35178624455716,5.65845777662091,5.65845777662091,1,-18.4421596947747,3.73858720566042,-79.2493092453024,64.5457367561881,6.48287664283611,0.193856026669861,0.417604896889808,FALSE,FALSE,FALSE,53.27277342534,80.1450470477332,0.713508146314395,"High","2-3"
"CD004904_pub4_1","CD004904_pub4",1,"GIV",4,0,0.35184903401421,0,0,-0.68961143466306,0.68961143466306,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","4-5"
"CD005343_pub7_1","CD005343_pub7",1,"GIV",4,-0.0389731828718417,0.0570535555705272,0.0479515323806671,0.840465276899202,-0.150796096980029,0.0728497312363462,-0.191576359929388,0.113629994185705,1.36468610458411,0.494544773296821,0.475862219989836,FALSE,FALSE,FALSE,0,0,0.337698444976128,"Low","4-5"
"CD005343_pub7_2","CD005343_pub7",2,"GIV",10,-0.0608052780467964,0.061957331111835,0.0478032944211964,0.771551865830209,-0.182239415604216,0.0606288595106233,-0.168943842927057,0.0473332868334645,0.890512067326438,0.326392715313493,0.235258922666918,FALSE,FALSE,FALSE,0,0,0.325327524871005,"Low","6-10"
"CD005343_pub7_3","CD005343_pub7",3,"GIV",6,-0.0513946499543824,0.065377229472949,0.063303533691539,0.968281069752763,-0.179531665130373,0.0767423652216083,-0.214121563793444,0.111332263884679,1.26994462619223,0.43179447943658,0.453763450324924,FALSE,FALSE,FALSE,0.00449693226197611,17.3828818376419,0.329062081056777,"Low","6-10"
"CD005343_pub7_4","CD005343_pub7",4,"GIV",9,-0.0755618633431129,0.0752853436442973,0.0732351124633687,0.972767193696885,-0.223118425449657,0.0719946987634313,-0.244442335525783,0.0933186088395575,1.14451346501777,0.315536276895933,0.332360046878909,FALSE,FALSE,FALSE,0.0117563885921402,23.6419440561958,0.329696122550975,"Low","6-10"
"CD005343_pub7_5","CD005343_pub7",5,"GIV",4,-0.025151524431136,0.0514021069885305,0.0286026499393988,0.556448978750636,-0.12589780285813,0.0755947539958584,-0.116177922052099,0.0658748731898268,0.903521192466925,0.624622800689932,0.44395811404302,FALSE,FALSE,FALSE,0,0,0.386960097034817,"Low","4-5"
"CD006140_pub3_10","CD006140_pub3",10,"logRR",11,-0.59508505827787,0.219809369546193,0.148662183959034,0.676323235292263,-1.02590350605286,-0.164266610502877,-0.926325046178123,-0.263845070377616,0.768862126519831,0.00678374357939077,0.00250644004234419,TRUE,TRUE,FALSE,0,0,0.862518337394232,"High","11-20"
"CD006140_pub3_11","CD006140_pub3",11,"MD",3,-3.37673213900928,3.51618293564539,3.56963530526191,1.01520181702569,-10.2683240559286,3.51485977791,-18.7356332294045,11.9821689513859,2.22864343616867,0.336883978960019,0.444018348280281,FALSE,FALSE,FALSE,34.3979695624428,93.8335154136825,0.685062701011906,"Moderate","2-3"
"CD006140_pub3_12","CD006140_pub3",12,"MD",3,3.66344679623527,3.39349450751382,3.53961826747716,1.04305996654475,-2.98768022022631,10.3145738126968,-11.5663014045964,18.8931949970669,2.28979963292506,0.280342643194192,0.409418217130403,FALSE,FALSE,FALSE,30.0835359686686,90.970152217204,0.701386873850049,"High","2-3"
"CD006140_pub3_13","CD006140_pub3",13,"MD",3,1.95842801904966,1.15178039619324,1.12733351527753,0.97877470306275,-0.299020075588366,4.21587611368768,-2.89209660779728,6.8089526458966,2.1486760374992,0.0890654008778887,0.224480849612253,FALSE,FALSE,FALSE,0,0,0.483005446942034,"Low","2-3"
"CD006140_pub3_16","CD006140_pub3",16,"MD",4,-0.191918604799762,1.01396006294625,1.09415055297397,1.07908643836988,-2.17924380993638,1.79540660033686,-3.6739939895359,3.29015677993638,1.75214171074571,0.84987627272894,0.871932972073092,FALSE,FALSE,FALSE,1.2136293917612,27.4785820676139,0.374207989178737,"Low","4-5"
"CD006140_pub3_6","CD006140_pub3",6,"logRR",15,-0.19401175486432,0.108870177299243,0.10183139522886,0.93534701380125,-0.407393381361327,0.0193698716326867,-0.412418375763275,0.0243948660346349,1.02354933029821,0.0747415945245996,0.0774984223310129,FALSE,FALSE,FALSE,0.0931596745900503,94.4581884860017,0.623717990744815,"Moderate","11-20"
"CD006140_pub3_7","CD006140_pub3",7,"logRR",14,0.0520744431582966,0.167787052094144,0.134299164082316,0.800414349058124,-0.276782136018372,0.380931022334965,-0.238061261514293,0.342210147830886,0.88225604425789,0.756286965441602,0.70447582952456,FALSE,FALSE,FALSE,0.187474301534502,69.8922358715797,0.678661558783909,"Moderate","11-20"
"CD006140_pub3_8","CD006140_pub3",8,"logRR",11,0.203334292726903,0.100001647557089,0.0758078929476183,0.758066439898812,0.00733466512034084,0.399333920333466,0.0344237811630989,0.372244804290708,0.861789961677198,0.0420212713296642,0.0230044471725211,TRUE,TRUE,FALSE,0.018003236895003,31.3174365365493,0.661147163932558,"Moderate","11-20"
"CD006404_pub5_10","CD006404_pub5",10,"logRR",124,-0.0325814738768563,0.0453931014557011,0.0412514265809903,0.908759817199257,-0.121550317876603,0.0563873701228905,-0.114236143466554,0.0490731957128414,0.917789485833154,0.47290363184401,0.431149052163229,FALSE,FALSE,FALSE,0.0484934114315537,28.30826073334,0.767795633994387,"High","21+"
"CD006404_pub5_11","CD006404_pub5",11,"logRR",5,-0.288823107883934,0.386215028330968,0.255297563934637,0.661024416988402,-1.04579065370075,0.46814443793288,-0.997642779639178,0.419996563871311,0.936393740619864,0.454562824164301,0.321151022423615,FALSE,FALSE,FALSE,0.0664658367995809,4.51487122423442,0.259657597227073,"Very Low","4-5"
"CD006404_pub5_12","CD006404_pub5",12,"logRR",7,-0.0141699591220664,0.390066549737091,0.268089436686463,0.6872915323479,-0.778686348180566,0.750346429936433,-0.670161178916953,0.64182126067282,0.858047295235538,0.971021597606802,0.959563020287667,FALSE,FALSE,FALSE,0,0,0.703277605176768,"High","6-10"
"CD006404_pub5_13","CD006404_pub5",13,"logRR",4,-0.30843011592476,0.692202491232515,0.544891009158121,0.787184409272935,-1.66512206874939,1.04826183689987,-2.04251649480234,1.42565626295281,1.27817252491784,0.655902194592036,0.61094214185471,FALSE,FALSE,FALSE,0,0,0.732975905131138,"High","4-5"
"CD006404_pub5_14","CD006404_pub5",14,"logRR",3,-0.643933701270307,0.810510847038437,0.778839781418735,0.960924562903228,-2.2325057705447,0.944638368004082,-3.99501081282911,2.70714341028849,2.10949013669205,0.426916734380493,0.495296664776673,FALSE,FALSE,FALSE,1.37693593828368,71.9437364738328,0.650171871887126,"Moderate","2-3"
"CD006404_pub5_15","CD006404_pub5",15,"logRR",2,0.028159142854017,0.471499006347345,0.471499006347345,1,-0.895961928333202,0.952280214041236,-5.96280376469829,6.01912205040632,6.48287664283611,0.952376577917631,0.96202452427485,FALSE,FALSE,FALSE,0.161584764807045,35.000988953993,0.948967680147265,"Excellent","2-3"
"CD006404_pub5_16","CD006404_pub5",16,"logRR",3,-0.602392662809632,0.353313940036982,0.356015830510438,1.00764727956438,-1.29487526051806,0.0900899348987957,-2.13420514778939,0.929419822170127,2.21205917671989,0.0881984389208912,0.232711990172629,FALSE,FALSE,FALSE,0.235954137826535,63.2889007690978,0.668802507383081,"Moderate","2-3"
"CD006404_pub5_17","CD006404_pub5",17,"logRR",2,-0.00934202836055298,0.149681850503732,0.130585326787063,0.872419243532854,-0.302713064487175,0.284029007766069,-1.66858592605726,1.64990186933615,5.65578633665989,0.950234288318181,0.954533903732308,FALSE,FALSE,FALSE,0,0,0.999999999815881,"Excellent","2-3"
"CD006404_pub5_18","CD006404_pub5",18,"logRR",2,-0.469572742085748,1.15210871293282,0.296269512491511,0.257154128916639,-2.72766432570888,1.78851884153738,-4.23403382488955,3.29488834071806,1.66709849596255,0.683584425502183,0.358324777390653,FALSE,FALSE,FALSE,0,0,0.999999999999454,"Excellent","2-3"
"CD006404_pub5_19","CD006404_pub5",19,"logRR",2,0.302001797430658,0.997005701077949,0.203551376587406,0.204162700742161,-1.65209346906323,2.25609706392454,-2.28436366781912,2.88836726268044,1.3235616039797,0.761959367153579,0.377558361704745,FALSE,FALSE,FALSE,0,0,0.999999999999281,"Excellent","2-3"
"CD006404_pub5_2","CD006404_pub5",2,"logRR",20,0.126419139355468,0.174267600693951,0.119431464281051,0.685333727012149,-0.215139081676883,0.46797736038782,-0.123553788237977,0.376392066948914,0.731860374602926,0.468187592182101,0.303096421635592,FALSE,FALSE,FALSE,0,0,0.345952602947213,"Low","11-20"
"CD006404_pub5_3","CD006404_pub5",3,"logRR",32,-0.583273996868921,0.22080566071756,0.206707865110316,0.936152924877789,-1.01604513945791,-0.150502854279932,-1.00485746723731,-0.161690526500535,0.974148756421987,0.0082522324558088,0.00826317976648437,TRUE,TRUE,FALSE,0.658199862079806,59.1636383873978,0.742213490815347,"High","21+"
"CD006404_pub5_4","CD006404_pub5",4,"logRR",31,-0.274079729057668,0.103095246734209,0.0950769649741084,0.922224525241473,-0.476142699633988,-0.0720167584813477,-0.468252795853007,-0.0799066622623288,0.960953242652636,0.00784870559956813,0.00722281465871737,TRUE,TRUE,FALSE,0.0791590411492727,39.298815950085,0.789076805325642,"High","21+"
"CD006404_pub5_5","CD006404_pub5",5,"logRR",31,0.0160337046920716,0.274267895139589,0.112943730517951,0.411800770412696,-0.521521491897131,0.553588901281274,-0.21462816525665,0.246695574640793,0.429094298431631,0.953382213064288,0.888059202647166,FALSE,FALSE,FALSE,0,0,0.459657676714258,"Low","21+"
"CD006404_pub5_6","CD006404_pub5",6,"logRR",21,-0.0103326522253503,0.31017326501058,0.12520776315529,0.403670390970088,-0.618261080613285,0.597595776162584,-0.271511469481206,0.250846165030506,0.429620996584143,0.973425372019146,0.935050336803942,FALSE,FALSE,FALSE,0,0,0.873381834013297,"High","21+"
"CD006404_pub5_7","CD006404_pub5",7,"logRR",20,0.478057943149224,0.263708098371223,0.134981894965032,0.51186101526172,-0.0388004320899185,0.994916318388366,0.195537590077797,0.760578296220651,0.546610767293283,0.0698580505247957,0.00217921899346223,FALSE,TRUE,TRUE,0,0,0.796276796756325,"High","11-20"
"CD006404_pub5_8","CD006404_pub5",8,"logRR",24,0.588540122343946,0.29446046766081,0.188403207930276,0.639825133156069,0.0114082108579376,1.16567203382995,0.198798392431618,0.978281852256273,0.675307883961597,0.045640092974539,0.00477015713311916,TRUE,TRUE,FALSE,0,0,0.832484191280456,"High","21+"
"CD006404_pub5_9","CD006404_pub5",9,"logRR",27,0.952330436614833,0.260975779769178,0.136316279013648,0.522333065291399,0.440827307429988,1.46383356579968,0.672128312136025,1.23253256109364,0.547801388674496,0.000263146061742523,2.03472068987613e-07,TRUE,TRUE,FALSE,0,0,0.903851338023092,"Excellent","21+"
"CD006632_pub3_1","CD006632_pub3",1,"GIV",11,-0.217176276766105,0.14650293064386,0.160910253929608,1.09834153639405,-0.504316744457639,0.0699641909254294,-0.575706665229642,0.141354111697432,1.24862368354395,0.138233290669405,0.206880366013174,FALSE,FALSE,FALSE,0.121514292039423,60.4116164244658,0.69080122831044,"Moderate","11-20"
"CD006632_pub3_10","CD006632_pub3",10,"GIV",5,-0.582532971362719,0.253673031838303,0.197644695605878,0.779131680547979,-1.07972297761488,-0.0853429651105631,-1.13128261904597,-0.0337833236794716,1.10370208729606,0.0216534215854237,0.0420790926365837,TRUE,TRUE,FALSE,0.101042345303933,32.686058724034,0.643230843723688,"Moderate","4-5"
"CD006632_pub3_11","CD006632_pub3",11,"GIV",5,-0.239723685324037,0.453726078432266,0.444399519078559,0.979444515541332,-1.12901045789787,0.649563087249799,-1.47357455482196,0.994127184173881,1.38746117399995,0.597260239662739,0.618213742827684,FALSE,FALSE,FALSE,0.474476114667029,49.7799528119883,0.360998121510997,"Low","4-5"
"CD006632_pub3_2","CD006632_pub3",2,"GIV",6,0.0732313374041356,0.087111681483287,0.0741050851168058,0.850690560152066,-0.0975044209358316,0.243967095744103,-0.117261848325408,0.26372452313368,1.11571932898928,0.400538234261073,0.368428385534653,FALSE,FALSE,FALSE,3.54983024747485e-06,0.00594433155995058,0.84485849255341,"High","6-10"
"CD006632_pub3_3","CD006632_pub3",3,"GIV",14,-0.542546094754193,0.1612046680623,0.157764664061333,0.978660642757335,-0.858501438296034,-0.226590751212351,-0.883375930089678,-0.201716259418707,1.07872787184038,0.000763848240378062,0.00440041787261086,TRUE,TRUE,FALSE,0.184152320931005,62.9788839084456,0.580497948375009,"Moderate","11-20"
"CD006632_pub3_7","CD006632_pub3",7,"GIV",4,1.91777815313763,0.598465841310982,0.608214881829782,1.01629005340964,0.744806658190637,3.09074964808461,-0.0178330503601329,3.85338935663538,1.65017752932286,0.00135301716065501,0.0511417329207589,TRUE,FALSE,TRUE,1.10541109465505,84.7321559379484,0.715137123528063,"High","4-5"
"CD006632_pub3_8","CD006632_pub3",8,"GIV",5,-0.287601103331978,0.347719906034982,0.380035735871404,1.09293638148278,-0.969119595868194,0.393917389204238,-1.34274946199238,0.767547255328424,1.54823144231017,0.408177174875901,0.491313339333687,FALSE,FALSE,FALSE,0.425794019891391,85.4337237426333,0.344868511097652,"Low","4-5"
"CD006632_pub3_9","CD006632_pub3",9,"GIV",2,0.587876731179801,0.328531858243823,0.0137644816596762,0.0418969464126088,-0.0560338787521106,1.23178734111171,0.412982409124632,0.762771053234969,0.271612735304458,0.0735495258283682,0.0149030229771086,FALSE,TRUE,TRUE,0,0,0.999999999999022,"Excellent","2-3"
"CD006913_pub3_21","CD006913_pub3",21,"GIV",2,0,0.240781879627772,0,0,-0.471923812200292,0.471923812200292,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD006913_pub3_22","CD006913_pub3",22,"GIV",2,0,4.82378999840613,0,0,-9.45445466586053,9.45445466586053,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD006913_pub3_24","CD006913_pub3",24,"GIV",2,0,0.239111101554358,0,0,-0.468649147350241,0.468649147350241,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD006913_pub3_26","CD006913_pub3",26,"GIV",2,0,0.237422271342884,0,0,-0.465339100959749,0.465339100959749,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD006913_pub3_30","CD006913_pub3",30,"GIV",2,0,0.237921427955791,0,0,-0.466317429943691,0.466317429943691,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD006942_pub4_4","CD006942_pub4",4,"GIV",2,0,0.798521403122795,0,0,-1.56507319100507,1.56507319100507,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD006942_pub4_5","CD006942_pub4",5,"GIV",2,0,0.870348087957931,0,0,-1.70585090641084,1.70585090641084,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD007110_pub4_4","CD007110_pub4",4,"GIV",2,-0.364672570569814,0.641084665150907,0.106896808128696,0.166743667318159,-1.62117542530651,0.891830284166885,-1.72292530029661,0.993580159156984,1.08097862619773,0.569466875962158,0.181527696220648,FALSE,FALSE,FALSE,0,0,0.999999999999931,"Excellent","2-3"
"CD007491_pub3_1","CD007491_pub3",1,"GIV",3,-0.113960041293218,0.246549468605665,0.266655169626191,1.08154834457455,-0.59718812016781,0.369268037581374,-1.26128463478715,1.03336455220072,2.37429206549004,0.643923719565577,0.710724837089338,FALSE,FALSE,FALSE,1.90623888077163e-06,0.000486102012081877,0.20485628289485,"Very Low","2-3"
"CD007491_pub3_2","CD007491_pub3",2,"GIV",5,-0.132408624186046,0.128693664732346,0.0516519742397866,0.401355997960049,-0.384643572099916,0.119826323727824,-0.275817495237904,0.0110002468658122,0.568552741156342,0.303542325454148,0.0624079649268327,FALSE,FALSE,FALSE,0,0,0.782117607790009,"High","4-5"
"CD007491_pub3_3","CD007491_pub3",3,"GIV",8,0.0479995252524796,0.134940328403763,0.132820638548772,0.984291650390473,-0.216478658480903,0.312477708985862,-0.266071377771987,0.362070428276946,1.18751156935151,0.722058304605819,0.728472309656387,FALSE,FALSE,FALSE,0.0529967268096475,42.2676693201821,0.369958309642757,"Low","6-10"
"CD007491_pub3_5","CD007491_pub3",5,"GIV",4,-1.60378483618371,0.648200568289725,0.551331209910471,0.850556505010721,-2.87423460478996,-0.333335067577449,-3.35836680815088,0.150797135783471,1.3810715034346,0.0133530887702242,0.062050400913701,TRUE,FALSE,TRUE,0.939251393583944,63.1674028698729,0.567207525326646,"Moderate","4-5"
"CD007572_pub4_6","CD007572_pub4",6,"GIV",2,0,0.99615317764673,0,0,-1.95242435127272,1.95242435127272,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD007693_pub3_1","CD007693_pub3",1,"GIV",52,0.0766986903804503,0.058683656714419,0.0633073978272067,1.0787909508654,-0.0383191632609231,0.191716544021824,-0.0503962140383779,0.203793594799278,1.10500153145886,0.191217624692384,0.231276792089284,FALSE,FALSE,FALSE,0.104682726155703,70.3284869327887,0.60892984713572,"Moderate","21+"
"CD007872_pub4_10","CD007872_pub4",10,"GIV",2,0,0.0377980680903112,0,0,-0.0740828521422026,0.0740828521422026,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD007872_pub4_3","CD007872_pub4",3,"GIV",2,0,0.111053246479269,0,0,-0.217660363465616,0.217660363465616,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD007896_pub4_1","CD007896_pub4",1,"GIV",425,0,0.0720854938674039,0,0,-0.141284971787894,0.141284971787894,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","21+"
"CD007896_pub4_2","CD007896_pub4",2,"GIV",425,0,0.060243171424285,0,0,-0.118074446306071,0.118074446306071,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","21+"
"CD008063_pub3_1","CD008063_pub3",1,"GIV",148,0.106774169724243,0.0152514677297545,0.0155889969353815,1.02213093268188,0.0768818422625495,0.136666497185937,0.0759666747282751,0.137581664720211,1.03061546597357,2.54303276477904e-12,1.8865160847301e-10,TRUE,TRUE,FALSE,0.00696250295683824,22.3762823497671,0.804185535350563,"High","21+"
